Generation, BPA-R, BPA-S, BPA-T, BPA-P, WPA-R, WPA-S, WPA-T, WPA-P, AA-R, AA-S, AA-T, AA-P
39700,0.997101, 0.010551, 0.012518, 0.829877,0.916969, 0.162773, 0.083144, 0.774525,0.991149,0.017697,0.019001,0.830018
39800,0.997185, 0.010045, 0.011435, 0.838544,0.998000, 0.085254, 0.168713, 0.894724,0.993531,0.017848,0.019620,0.844753
39900,0.997529, 0.008271, 0.009966, 0.819997,0.938256, 0.002000, 0.085659, 0.896978,0.991219,0.011296,0.015671,0.850352
40000,0.997534, 0.008732, 0.012771, 0.839509,0.914977, 0.002000, 0.058431, 0.994317,0.994270,0.012363,0.022262,0.844353
40100,0.997289, 0.011651, 0.015675, 0.829707,0.917807, 0.116109, 0.063241, 0.857448,0.987025,0.021009,0.017639,0.838565
40200,0.997298, 0.012877, 0.012935, 0.843682,0.907050, 0.002000, 0.064265, 0.840079,0.990064,0.019456,0.017463,0.839176
40300,0.997323, 0.028678, 0.010550, 0.847540,0.902096, 0.002000, 0.094949, 0.940940,0.991127,0.022974,0.016778,0.830394
40400,0.996699, 0.014059, 0.015147, 0.842438,0.918773, 0.028499, 0.079117, 0.854234,0.989493,0.023360,0.021247,0.834975
40500,0.996577, 0.014154, 0.013763, 0.847221,0.912187, 0.114754, 0.108745, 0.777302,0.991439,0.023300,0.022954,0.848153
40600,0.996357, 0.016876, 0.016257, 0.838485,0.905653, 0.105559, 0.052915, 0.857365,0.992612,0.021294,0.023199,0.836143
40700,0.997340, 0.013127, 0.015614, 0.837196,0.845295, 0.002000, 0.002000, 0.890610,0.991821,0.024659,0.022853,0.833860
40800,0.961419, 0.002000, 0.005213, 0.859012,0.906759, 0.002000, 0.095963, 0.921070,0.989778,0.018548,0.020220,0.838083
40900,0.996609, 0.013693, 0.010231, 0.813611,0.919029, 0.083235, 0.058561, 0.835792,0.993009,0.021093,0.019346,0.832999
41000,0.998000, 0.028045, 0.002000, 0.723404,0.907168, 0.109681, 0.001757, 0.729259,0.989296,0.017710,0.017360,0.805265
41100,0.996963, 0.015627, 0.015876, 0.819406,0.926836, 0.097853, 0.113967, 0.771553,0.989868,0.021091,0.018915,0.810701
41200,0.996613, 0.017542, 0.012145, 0.822884,0.903257, 0.063170, 0.076016, 0.778903,0.991663,0.016163,0.017254,0.830371
41300,0.996962, 0.011870, 0.010289, 0.816291,0.923808, 0.002000, 0.118145, 0.924136,0.989859,0.021244,0.017004,0.819484
41400,0.997328, 0.012667, 0.015221, 0.803490,0.963306, 0.002000, 0.107564, 0.883872,0.990857,0.015660,0.019997,0.819012
41500,0.997460, 0.014687, 0.016578, 0.825514,0.873313, 0.069372, 0.062541, 0.726300,0.987469,0.017040,0.023805,0.815033
41600,0.997265, 0.010433, 0.014049, 0.811717,0.930551, 0.094482, 0.002000, 0.770195,0.991851,0.015901,0.013908,0.802501
41700,0.998000, 0.002000, 0.002000, 0.784824,0.921466, 0.002000, 0.157060, 0.673752,0.990265,0.015831,0.017159,0.803359
41800,0.996865, 0.015701, 0.008031, 0.830214,0.924851, 0.080407, 0.020835, 0.787957,0.991838,0.012079,0.017731,0.798857
41900,0.997460, 0.011147, 0.010703, 0.807441,0.998000, 0.167549, 0.034336, 0.852077,0.996807,0.021470,0.018125,0.803208
42000,0.997107, 0.011756, 0.012266, 0.797441,0.903925, 0.049873, 0.111872, 0.877579,0.989901,0.015749,0.020972,0.799036
42100,0.997348, 0.015381, 0.014411, 0.785522,0.901536, 0.020749, 0.100541, 0.715964,0.992059,0.012842,0.018163,0.795966
42200,0.997428, 0.010918, 0.009089, 0.779572,0.922012, 0.002000, 0.189835, 0.760601,0.991270,0.018556,0.020525,0.797064
42300,0.996691, 0.013061, 0.012875, 0.787617,0.907103, 0.024691, 0.123609, 0.720624,0.993478,0.017461,0.019589,0.787347
42400,0.997249, 0.006857, 0.007175, 0.749292,0.901061, 0.002000, 0.075563, 0.786895,0.993817,0.017680,0.019527,0.769487
42500,0.996920, 0.012138, 0.013801, 0.775530,0.939114, 0.101692, 0.100748, 0.783541,0.992288,0.018987,0.015706,0.766921
42600,0.996931, 0.012902, 0.014327, 0.768538,0.908135, 0.100652, 0.203598, 0.749989,0.989743,0.022496,0.029224,0.785119
42700,0.997015, 0.011176, 0.016149, 0.784871,0.885321, 0.002000, 0.031399, 0.914788,0.987900,0.017112,0.023022,0.797014
42800,0.996703, 0.011430, 0.015193, 0.792585,0.912548, 0.058951, 0.082116, 0.671164,0.993988,0.018965,0.023907,0.787673
42900,0.996834, 0.012086, 0.015936, 0.803865,0.954584, 0.078201, 0.140241, 0.629140,0.993094,0.016201,0.022377,0.799659
43000,0.996187, 0.010107, 0.015159, 0.809908,0.923245, 0.022562, 0.112605, 0.888732,0.988100,0.013739,0.020964,0.814730
43100,0.997268, 0.018950, 0.008637, 0.897247,0.916678, 0.070490, 0.002000, 0.829540,0.993952,0.016214,0.020081,0.815762
43200,0.996387, 0.013827, 0.014298, 0.808321,0.909227, 0.107196, 0.098849, 0.767640,0.988139,0.017593,0.015989,0.813522
43300,0.996527, 0.010650, 0.012056, 0.823726,0.990629, 0.090816, 0.111431, 0.732550,0.993087,0.014112,0.016424,0.825934
43400,0.996740, 0.009961, 0.013648, 0.849201,0.911463, 0.002000, 0.133358, 0.831284,0.990749,0.015113,0.015926,0.852404
43500,0.995841, 0.009144, 0.011654, 0.859276,0.908606, 0.002000, 0.002000, 0.928385,0.991020,0.016565,0.015050,0.865189
43600,0.996355, 0.009299, 0.010921, 0.872791,0.902566, 0.002000, 0.076790, 0.926673,0.990727,0.015303,0.019815,0.867805
43700,0.998000, 0.002000, 0.002000, 0.872020,0.922390, 0.078457, 0.182692, 0.986058,0.988612,0.021216,0.018385,0.875169
43800,0.996759, 0.011184, 0.009779, 0.849541,0.870062, 0.036347, 0.072623, 0.762083,0.992355,0.018013,0.015017,0.847174
43900,0.996561, 0.014208, 0.013096, 0.858011,0.997258, 0.019709, 0.053688, 0.828803,0.989124,0.016414,0.017239,0.851532
44000,0.998000, 0.018338, 0.010563, 0.745936,0.920877, 0.088237, 0.022096, 0.998000,0.989988,0.016914,0.013414,0.858589
44100,0.996784, 0.010814, 0.008792, 0.845935,0.915359, 0.078837, 0.176235, 0.884215,0.990376,0.016665,0.014284,0.849077
44200,0.995351, 0.011295, 0.009401, 0.843775,0.914418, 0.018349, 0.072165, 0.866359,0.986772,0.018021,0.014564,0.838482
44300,0.996134, 0.011018, 0.011060, 0.843210,0.890601, 0.052630, 0.002000, 0.963872,0.987151,0.016525,0.019770,0.859255
44400,0.998000, 0.002000, 0.018318, 0.830989,0.940638, 0.028789, 0.146097, 0.763512,0.990090,0.014139,0.018466,0.869944
44500,0.995892, 0.029607, 0.008624, 0.841763,0.901898, 0.084490, 0.111487, 0.701185,0.985455,0.020516,0.022388,0.882784
44600,0.988740, 0.010102, 0.010068, 0.866402,0.890041, 0.093770, 0.065307, 0.841923,0.979828,0.021832,0.022510,0.837352
44700,0.991166, 0.017864, 0.016375, 0.821853,0.919049, 0.078145, 0.102466, 0.916687,0.988464,0.024355,0.022428,0.812531
44800,0.994748, 0.019895, 0.019268, 0.821531,0.898309, 0.002000, 0.059535, 0.900446,0.989621,0.022125,0.019881,0.825580
44900,0.994094, 0.010569, 0.012370, 0.835174,0.952300, 0.057835, 0.097560, 0.781017,0.989016,0.015818,0.014651,0.847547
45000,0.995009, 0.009553, 0.012353, 0.847686,0.907749, 0.089814, 0.002000, 0.810544,0.992648,0.010993,0.016358,0.850884
45100,0.994455, 0.009373, 0.023431, 0.860929,0.870119, 0.098278, 0.092040, 0.932221,0.987484,0.016946,0.026914,0.862637
45200,0.994624, 0.010305, 0.016943, 0.848810,0.919619, 0.111042, 0.094103, 0.796259,0.984623,0.018834,0.023896,0.842086
45300,0.995527, 0.010078, 0.014580, 0.831223,0.946604, 0.045688, 0.097568, 0.897450,0.994594,0.016629,0.016167,0.831645
45400,0.996220, 0.011473, 0.013237, 0.851725,0.945438, 0.101813, 0.008340, 0.983474,0.983523,0.019861,0.019916,0.853626
45500,0.996940, 0.009957, 0.009741, 0.855528,0.907407, 0.111110, 0.002000, 0.884221,0.990716,0.017696,0.013622,0.850348
45600,0.998000, 0.002000, 0.002000, 0.784440,0.939320, 0.111068, 0.186367, 0.942225,0.990023,0.017831,0.016421,0.859753
45700,0.996953, 0.010387, 0.010009, 0.826053,0.916124, 0.090603, 0.073844, 0.892545,0.991395,0.017692,0.018901,0.819720
45800,0.995825, 0.014397, 0.010807, 0.830424,0.865079, 0.002000, 0.058702, 0.875958,0.991376,0.020207,0.017722,0.829182
45900,0.996541, 0.011533, 0.010378, 0.825165,0.920799, 0.002000, 0.053515, 0.917404,0.990273,0.013397,0.018471,0.827288
46000,0.997013, 0.013710, 0.011224, 0.842418,0.912602, 0.002000, 0.109005, 0.731323,0.990146,0.018864,0.019165,0.844588
46100,0.996493, 0.012250, 0.009587, 0.847305,0.951109, 0.030110, 0.108434, 0.756218,0.989754,0.016371,0.015518,0.844805
46200,0.996928, 0.010402, 0.007319, 0.860682,0.938930, 0.008042, 0.077310, 0.895220,0.992014,0.015797,0.015726,0.850443
46300,0.995316, 0.010363, 0.007406, 0.848910,0.916208, 0.057226, 0.045057, 0.895864,0.992015,0.017139,0.014451,0.858055
46400,0.998000, 0.021877, 0.002000, 0.819336,0.879594, 0.002000, 0.124709, 0.814898,0.988467,0.017950,0.014672,0.838475
46500,0.998000, 0.002000, 0.002000, 0.804826,0.921579, 0.103434, 0.002000, 0.844660,0.990217,0.022203,0.015335,0.829088
46600,0.996421, 0.011931, 0.009517, 0.842881,0.879806, 0.002000, 0.047511, 0.905239,0.989574,0.021113,0.018576,0.826774
46700,0.996917, 0.012226, 0.009811, 0.854121,0.916678, 0.154396, 0.002000, 0.721542,0.989080,0.019850,0.016068,0.852833
46800,0.996751, 0.010896, 0.011210, 0.835718,0.997195, 0.016949, 0.011270, 0.842032,0.995004,0.019140,0.015073,0.844761
46900,0.996962, 0.011926, 0.009728, 0.838908,0.899159, 0.153625, 0.002000, 0.743551,0.989489,0.015840,0.014773,0.841858
47000,0.996872, 0.009382, 0.010881, 0.838000,0.928698, 0.026066, 0.108732, 0.872891,0.993223,0.018718,0.020780,0.836563
47100,0.996340, 0.011354, 0.014959, 0.839548,0.903529, 0.104939, 0.038969, 0.763685,0.991493,0.018227,0.017907,0.835080
47200,0.996479, 0.010744, 0.013751, 0.833755,0.925461, 0.036113, 0.076171, 0.960605,0.987289,0.017743,0.017413,0.836454
47300,0.996646, 0.019269, 0.012912, 0.831174,0.950221, 0.006487, 0.008553, 0.840267,0.993720,0.018718,0.017112,0.827466
47400,0.996642, 0.010265, 0.013697, 0.831055,0.935534, 0.101673, 0.099535, 0.746109,0.994310,0.016936,0.014226,0.827131
47500,0.996944, 0.011224, 0.011950, 0.843721,0.899755, 0.123477, 0.032373, 0.990926,0.990235,0.016739,0.014126,0.842992
47600,0.996526, 0.009075, 0.015354, 0.881717,0.918553, 0.156311, 0.002000, 0.785232,0.988719,0.017263,0.016969,0.838722
47700,0.995688, 0.012927, 0.011386, 0.828727,0.928769, 0.060774, 0.057541, 0.901101,0.988435,0.020670,0.017685,0.837581
47800,0.996170, 0.015344, 0.011396, 0.830668,0.848916, 0.051075, 0.002000, 0.864235,0.987802,0.020758,0.022932,0.831902
47900,0.998000, 0.002000, 0.002000, 0.917663,0.925936, 0.130871, 0.002000, 0.888474,0.990501,0.018709,0.019484,0.835626
48000,0.996435, 0.012245, 0.016378, 0.821846,0.924193, 0.002000, 0.106758, 0.784802,0.989737,0.022738,0.018304,0.833926
48100,0.996698, 0.011527, 0.012902, 0.831436,0.920415, 0.100770, 0.063133, 0.756975,0.992940,0.025231,0.018840,0.823093
48200,0.998000, 0.015968, 0.057110, 0.906077,0.917856, 0.047108, 0.002000, 0.745127,0.991493,0.015145,0.018228,0.834171
48300,0.996961, 0.010399, 0.013671, 0.849790,0.939115, 0.057836, 0.062303, 0.826363,0.993003,0.015955,0.019673,0.849795
48400,0.996519, 0.009933, 0.011043, 0.836008,0.897302, 0.046904, 0.002000, 0.797874,0.990845,0.014257,0.022312,0.831541
48500,0.996651, 0.010933, 0.011308, 0.848303,0.929857, 0.049020, 0.045192, 0.929574,0.989715,0.015383,0.018639,0.842879
48600,0.996848, 0.008087, 0.012079, 0.841007,0.914758, 0.005616, 0.103982, 0.862459,0.992113,0.018288,0.018620,0.847340
48700,0.996865, 0.011215, 0.009936, 0.835434,0.898485, 0.002000, 0.087454, 0.735889,0.991335,0.013614,0.016330,0.834197
48800,0.996627, 0.018773, 0.011388, 0.812675,0.906811, 0.115977, 0.066675, 0.741035,0.989244,0.021245,0.018001,0.825139
48900,0.996600, 0.012446, 0.013337, 0.835090,0.863599, 0.089040, 0.082435, 0.815355,0.992433,0.018617,0.019299,0.832423
49000,0.996916, 0.012528, 0.012192, 0.820287,0.943661, 0.074300, 0.072259, 0.916212,0.994311,0.016830,0.015469,0.825286
49100,0.996906, 0.012605, 0.013182, 0.826810,0.883084, 0.002000, 0.036509, 0.894755,0.989057,0.024551,0.018262,0.829137
49200,0.996946, 0.011444, 0.015192, 0.828629,0.898821, 0.029514, 0.002000, 0.789317,0.991171,0.017512,0.018271,0.822436
49300,0.998000, 0.002000, 0.053082, 0.768916,0.917821, 0.058575, 0.098636, 0.840659,0.991352,0.019496,0.025351,0.835724
49400,0.996585, 0.013272, 0.013606, 0.844803,0.897250, 0.002000, 0.002000, 0.910449,0.990030,0.016515,0.017270,0.842063
49500,0.997090, 0.022428, 0.008236, 0.918502,0.916099, 0.002000, 0.083585, 0.754326,0.988512,0.017792,0.023415,0.851300
49600,0.996883, 0.015682, 0.014294, 0.842921,0.909636, 0.002000, 0.098160, 0.665960,0.989357,0.019379,0.022080,0.830890
49700,0.996313, 0.015871, 0.018783, 0.840138,0.998000, 0.189287, 0.059737, 0.972650,0.992531,0.023453,0.019978,0.839552
49800,0.996839, 0.019599, 0.014620, 0.831234,0.864484, 0.092754, 0.100001, 0.915391,0.983032,0.020774,0.021259,0.833513
49900,0.996777, 0.012228, 0.013570, 0.862391,0.946951, 0.086809, 0.062870, 0.908860,0.990484,0.020289,0.024112,0.835243
50000,0.996710, 0.019448, 0.008830, 0.861642,0.942984, 0.172848, 0.046003, 0.957453,0.980772,0.023607,0.021912,0.849897
50100,0.998000, 0.002000, 0.002000, 0.840007,0.890977, 0.002000, 0.065584, 0.874303,0.985708,0.017863,0.020023,0.843404
50200,0.994035, 0.010231, 0.020335, 0.831359,0.977800, 0.117175, 0.085736, 0.830224,0.987710,0.016582,0.021435,0.818961
50300,0.996620, 0.002000, 0.119679, 0.893696,0.904641, 0.002000, 0.133439, 0.975450,0.986574,0.015400,0.025446,0.831809
50400,0.994798, 0.008446, 0.015289, 0.845181,0.927763, 0.002000, 0.057549, 0.805040,0.990671,0.015675,0.019734,0.850072
50500,0.995028, 0.013517, 0.013287, 0.862724,0.833183, 0.002000, 0.099508, 0.829497,0.989304,0.013588,0.020345,0.852042
50600,0.995837, 0.011728, 0.011605, 0.842980,0.881913, 0.047698, 0.002000, 0.817282,0.986344,0.015139,0.019882,0.845128
50700,0.995705, 0.013761, 0.012410, 0.848591,0.949390, 0.049017, 0.142366, 0.900668,0.994170,0.018340,0.017433,0.846546
50800,0.996389, 0.014599, 0.011846, 0.822512,0.902983, 0.002000, 0.002000, 0.838417,0.992982,0.014840,0.013067,0.849602
50900,0.998000, 0.002000, 0.002000, 0.831860,0.917661, 0.167561, 0.002000, 0.852525,0.989321,0.024551,0.014555,0.855026
51000,0.996709, 0.028844, 0.012670, 0.831209,0.914965, 0.144366, 0.098857, 0.808811,0.985896,0.024687,0.016622,0.831069
51100,0.996573, 0.012938, 0.017977, 0.820848,0.899021, 0.002000, 0.128560, 0.875004,0.991118,0.014820,0.018380,0.817371
51200,0.996651, 0.013334, 0.015423, 0.820764,0.918873, 0.081257, 0.022990, 0.908888,0.988355,0.016896,0.018604,0.824425
51300,0.996420, 0.012534, 0.015504, 0.824733,0.932572, 0.045507, 0.101400, 0.721972,0.990025,0.016836,0.026576,0.819760
51400,0.996831, 0.016182, 0.014296, 0.820783,0.914146, 0.079083, 0.026952, 0.817005,0.992904,0.020385,0.022598,0.819474
51500,0.996874, 0.013593, 0.017699, 0.820506,0.921354, 0.002000, 0.138082, 0.978576,0.988413,0.024401,0.025961,0.817220
51600,0.996778, 0.013920, 0.021779, 0.819154,0.896789, 0.002000, 0.032860, 0.754225,0.992589,0.015110,0.023097,0.816835
51700,0.998000, 0.018756, 0.025484, 0.799405,0.955534, 0.092676, 0.155122, 0.839263,0.989510,0.018956,0.024961,0.810171
51800,0.996597, 0.011889, 0.016494, 0.813464,0.948573, 0.151801, 0.002000, 0.910426,0.992386,0.022136,0.024247,0.809783
51900,0.998000, 0.024816, 0.002000, 0.824835,0.917181, 0.067646, 0.083981, 0.783234,0.993856,0.016833,0.022234,0.811555
52000,0.997209, 0.009808, 0.014610, 0.808958,0.924287, 0.052316, 0.085550, 0.784650,0.989270,0.019535,0.019344,0.805018
52100,0.997264, 0.010234, 0.013717, 0.806003,0.907770, 0.107941, 0.080172, 0.713506,0.990670,0.017340,0.021786,0.808369
52200,0.997132, 0.011383, 0.014318, 0.816558,0.905464, 0.002000, 0.002000, 0.888111,0.993070,0.014425,0.024651,0.808085
52300,0.997180, 0.008164, 0.012105, 0.844628,0.942048, 0.106858, 0.154991, 0.843867,0.992525,0.016627,0.017704,0.845556
52400,0.997182, 0.013251, 0.018918, 0.828408,0.906901, 0.002000, 0.070619, 0.743256,0.992509,0.014109,0.019574,0.833838
52500,0.997123, 0.024611, 0.021868, 0.820594,0.961404, 0.016775, 0.006691, 0.814194,0.992821,0.016475,0.013858,0.844209
52600,0.997328, 0.010221, 0.008946, 0.819070,0.925714, 0.203369, 0.005037, 0.778028,0.993924,0.017274,0.017820,0.824508
52700,0.997284, 0.016467, 0.009978, 0.847628,0.911982, 0.100813, 0.002000, 0.733111,0.990821,0.018244,0.012516,0.840123
52800,0.997290, 0.014915, 0.011406, 0.817857,0.903945, 0.104297, 0.092699, 0.861384,0.991911,0.022150,0.018278,0.814413
52900,0.996768, 0.011772, 0.013277, 0.815703,0.899941, 0.042881, 0.021523, 0.822591,0.990282,0.017548,0.021638,0.819755
53000,0.997032, 0.012613, 0.012877, 0.827880,0.937246, 0.011651, 0.090729, 0.766106,0.994895,0.015494,0.021583,0.836151
53100,0.997586, 0.007835, 0.033800, 0.887189,0.899580, 0.079635, 0.054576, 0.820886,0.990529,0.017264,0.025917,0.834144
53200,0.996820, 0.013684, 0.013338, 0.805471,0.914136, 0.096964, 0.198726, 0.734120,0.991204,0.023184,0.027828,0.801440
53300,0.997283, 0.014808, 0.013502, 0.799505,0.922727, 0.079008, 0.065833, 0.668071,0.991051,0.018853,0.021523,0.806235
53400,0.997601, 0.014952, 0.007869, 0.856888,0.912056, 0.022297, 0.104971, 0.885162,0.992344,0.022022,0.015389,0.814097
53500,0.997554, 0.010440, 0.008152, 0.835537,0.905964, 0.176881, 0.002000, 0.818834,0.991613,0.018186,0.014715,0.834362
53600,0.997119, 0.010632, 0.008163, 0.842958,0.912298, 0.077736, 0.019021, 0.794522,0.987500,0.015943,0.013602,0.838932
53700,0.996845, 0.007668, 0.008058, 0.810576,0.909351, 0.089931, 0.108727, 0.739929,0.992724,0.016299,0.023734,0.818324
53800,0.996995, 0.009126, 0.010631, 0.798960,0.928038, 0.169758, 0.027838, 0.682203,0.991173,0.015778,0.015891,0.816736
53900,0.996751, 0.009307, 0.010978, 0.809542,0.913245, 0.090188, 0.058353, 0.768479,0.991951,0.014932,0.018005,0.806219
54000,0.996932, 0.008794, 0.011169, 0.818170,0.805507, 0.002000, 0.007317, 0.793948,0.990087,0.013216,0.019077,0.825663
54100,0.996918, 0.008563, 0.010240, 0.820505,0.920474, 0.002000, 0.092181, 0.808208,0.992797,0.011824,0.015983,0.817459
54200,0.998000, 0.002000, 0.002000, 0.922785,0.998000, 0.075390, 0.094639, 0.817863,0.993444,0.021135,0.017602,0.830610
54300,0.997131, 0.008951, 0.010209, 0.830725,0.906728, 0.061678, 0.182642, 0.831957,0.990714,0.014303,0.015288,0.832878
54400,0.997457, 0.008976, 0.008907, 0.818573,0.904619, 0.026331, 0.088642, 0.884715,0.993628,0.014740,0.014759,0.815084
54500,0.997618, 0.009808, 0.007866, 0.776434,0.916046, 0.002000, 0.088428, 0.943598,0.992705,0.014743,0.020162,0.819060
54600,0.997589, 0.011236, 0.010592, 0.803357,0.903225, 0.002000, 0.160269, 0.925769,0.991192,0.016572,0.014781,0.815981
54700,0.997548, 0.010039, 0.009965, 0.812753,0.935579, 0.072746, 0.054728, 0.712041,0.992104,0.019577,0.017495,0.803722
54800,0.997766, 0.007138, 0.006626, 0.812830,0.881854, 0.002000, 0.043013, 0.995920,0.987804,0.015352,0.012367,0.819964
54900,0.997320, 0.008925, 0.008277, 0.817890,0.905850, 0.032662, 0.061639, 0.697437,0.991909,0.015714,0.013681,0.812870
55000,0.996918, 0.008187, 0.009045, 0.785504,0.926147, 0.084960, 0.086238, 0.852792,0.990178,0.009409,0.016464,0.808811
55100,0.997252, 0.006400, 0.012718, 0.860173,0.974747, 0.043824, 0.187828, 0.732066,0.993080,0.012394,0.013793,0.818539
55200,0.997221, 0.008906, 0.010130, 0.823462,0.902676, 0.084065, 0.051493, 0.678185,0.990060,0.012575,0.017726,0.824264
55300,0.997116, 0.008358, 0.012922, 0.818290,0.903760, 0.024918, 0.083882, 0.825578,0.989512,0.015360,0.014830,0.832024
55400,0.997262, 0.008393, 0.010802, 0.829994,0.948207, 0.095069, 0.002000, 0.743754,0.993011,0.013454,0.015057,0.828284
55500,0.997076, 0.009264, 0.010713, 0.828947,0.918393, 0.108721, 0.068473, 0.904674,0.993826,0.015880,0.017452,0.831000
55600,0.997252, 0.009372, 0.008272, 0.788619,0.902208, 0.086668, 0.067026, 0.756322,0.991597,0.017083,0.013008,0.780010
55700,0.997660, 0.006892, 0.005030, 0.892234,0.922541, 0.002000, 0.107862, 0.835385,0.991738,0.015935,0.012850,0.780274
55800,0.997466, 0.012206, 0.012797, 0.811224,0.943069, 0.002000, 0.115072, 0.814151,0.992572,0.016749,0.019949,0.797148
55900,0.997604, 0.013050, 0.008976, 0.793412,0.897955, 0.114445, 0.100181, 0.997274,0.990977,0.021163,0.014097,0.791908
56000,0.997692, 0.011698, 0.009929, 0.780383,0.908599, 0.173040, 0.002000, 0.890916,0.995478,0.017214,0.013754,0.791486
56100,0.997761, 0.010240, 0.014472, 0.780956,0.926989, 0.046653, 0.085865, 0.752328,0.992121,0.016089,0.016042,0.793894
56200,0.997820, 0.007561, 0.012071, 0.833970,0.902190, 0.105197, 0.025637, 0.725580,0.994493,0.014152,0.017046,0.813821
56300,0.995714, 0.008494, 0.011058, 0.808823,0.944797, 0.096360, 0.145453, 0.813266,0.989877,0.014660,0.016905,0.820847
56400,0.998000, 0.002000, 0.018522, 0.888456,0.903689, 0.043303, 0.001999, 0.879735,0.992607,0.013608,0.010916,0.834846
56500,0.997205, 0.011019, 0.009946, 0.821463,0.874064, 0.071417, 0.002000, 0.856964,0.988372,0.020920,0.013982,0.811388
56600,0.998000, 0.002000, 0.026520, 0.755788,0.930267, 0.133776, 0.096940, 0.823108,0.991743,0.019288,0.018758,0.808349
56700,0.996881, 0.011027, 0.016408, 0.810365,0.881176, 0.090301, 0.026055, 0.951297,0.991918,0.017478,0.018756,0.814748
56800,0.996840, 0.011893, 0.013847, 0.816681,0.908252, 0.137244, 0.078030, 0.788011,0.991525,0.022907,0.024192,0.812888
56900,0.996532, 0.011127, 0.014333, 0.811265,0.921433, 0.081771, 0.090467, 0.781139,0.987344,0.014945,0.019191,0.812378
57000,0.997347, 0.005408, 0.008401, 0.812862,0.998000, 0.002000, 0.154089, 0.766432,0.993040,0.015045,0.019621,0.838277
57100,0.996846, 0.009281, 0.014125, 0.824540,0.920621, 0.011835, 0.098937, 0.846608,0.990375,0.015822,0.023280,0.825440
57200,0.997034, 0.013530, 0.012072, 0.821655,0.882207, 0.110713, 0.054364, 0.979890,0.990209,0.014155,0.021531,0.835471
57300,0.997180, 0.012540, 0.012020, 0.822327,0.879548, 0.026612, 0.074797, 0.818735,0.994318,0.018152,0.018484,0.830145
57400,0.997151, 0.011658, 0.011978, 0.823516,0.905884, 0.041604, 0.002000, 0.889058,0.993815,0.015222,0.015101,0.827640
57500,0.997270, 0.011781, 0.013044, 0.827550,0.915823, 0.002000, 0.109403, 0.874461,0.991103,0.021088,0.018301,0.822914
57600,0.997388, 0.014791, 0.013976, 0.826416,0.904127, 0.080211, 0.088337, 0.853087,0.992155,0.022558,0.020594,0.816604
57700,0.998000, 0.002000, 0.002000, 0.931282,0.926572, 0.002000, 0.042342, 0.765990,0.993431,0.015664,0.021904,0.852352
57800,0.997286, 0.015669, 0.017639, 0.869751,0.895952, 0.009507, 0.028499, 0.817062,0.984825,0.022109,0.024281,0.860415
57900,0.997617, 0.010428, 0.013477, 0.859770,0.847238, 0.013005, 0.030991, 0.785857,0.990533,0.014823,0.020072,0.870562
58000,0.996919, 0.010921, 0.013416, 0.860430,0.903152, 0.006410, 0.131111, 0.698091,0.987841,0.017293,0.023006,0.853313
58100,0.997046, 0.013188, 0.012598, 0.853121,0.951954, 0.002000, 0.084915, 0.783823,0.991631,0.017657,0.020375,0.859018
58200,0.996948, 0.012933, 0.013189, 0.845440,0.960053, 0.009216, 0.043136, 0.829575,0.994495,0.016908,0.018030,0.844602
58300,0.997056, 0.014677, 0.013064, 0.833252,0.913995, 0.153861, 0.002000, 0.760717,0.985701,0.021539,0.020043,0.836667
58400,0.996604, 0.014607, 0.013138, 0.830447,0.920083, 0.002000, 0.146145, 0.664301,0.991218,0.021422,0.018443,0.831961
58500,0.996677, 0.012840, 0.016674, 0.832532,0.917627, 0.065765, 0.078708, 0.806564,0.993707,0.015830,0.019502,0.830142
58600,0.996806, 0.016094, 0.015811, 0.828360,0.935648, 0.134540, 0.100973, 0.714049,0.989589,0.018888,0.017928,0.828475
58700,0.996221, 0.015697, 0.017040, 0.834593,0.905207, 0.092639, 0.123654, 0.935714,0.984456,0.027266,0.024595,0.847026
58800,0.995860, 0.017279, 0.017037, 0.826782,0.920935, 0.002000, 0.109250, 0.734847,0.992078,0.017633,0.023103,0.824702
58900,0.983536, 0.002000, 0.002000, 0.772339,0.960779, 0.118897, 0.002000, 0.655186,0.993049,0.021783,0.020359,0.798893
59000,0.996763, 0.016631, 0.014084, 0.805160,0.909172, 0.095127, 0.052930, 0.713114,0.990310,0.022467,0.021450,0.802201
59100,0.997052, 0.012618, 0.011229, 0.788870,0.899383, 0.106531, 0.076795, 0.904957,0.991088,0.020969,0.020819,0.824871
59200,0.996856, 0.012834, 0.011418, 0.811604,0.935424, 0.088862, 0.002000, 0.943697,0.991244,0.021994,0.013681,0.811006
59300,0.998000, 0.002000, 0.002000, 0.919973,0.924134, 0.002000, 0.122656, 0.720272,0.992654,0.017277,0.021947,0.809910
59400,0.997515, 0.008214, 0.015682, 0.792276,0.913329, 0.042431, 0.081580, 0.998000,0.990286,0.021524,0.017145,0.810327
59500,0.997283, 0.014917, 0.013369, 0.821713,0.927559, 0.045683, 0.107633, 0.871768,0.993277,0.019104,0.016182,0.817420
59600,0.998000, 0.002000, 0.002000, 0.862775,0.929188, 0.002000, 0.081733, 0.874760,0.988457,0.021551,0.023446,0.821191
59700,0.997439, 0.010567, 0.020978, 0.811601,0.900161, 0.002000, 0.090632, 0.814108,0.995655,0.015991,0.023833,0.812450
