Generation, BPA-R, BPA-S, BPA-T, BPA-P, SD-R, SD-S, SD-T, SD-P, AA-R, AA-S, AA-T, AA-P, ABPA-R, ABPA-S, ABPA-T, ABPA-P, Total Score
771001,0.185955, 0.148768, 0.121447, 0.006498,0.077961,0.060301,0.058065,0.016993,0.099142,0.062536,0.079853,0.008762,0.116898,0.093987,0.125948,0.041962,28422413
771501,0.202711, 0.101882, 0.064391, 0.027647,0.074652,0.061676,0.048562,0.019905,0.077438,0.091976,0.038253,0.013255,0.110838,0.080813,0.025860,0.024425,28475756
772001,0.002000, 0.002000, 0.002000, 0.090844,0.057278,0.058089,0.070862,0.030262,0.039992,0.046835,0.068102,0.012684,0.056244,0.038087,0.066441,0.031615,28435374
772501,0.082785, 0.075904, 0.005562, 0.078163,0.066763,0.070672,0.050958,0.022671,0.076592,0.088381,0.043540,0.011280,0.113403,0.051474,0.051994,0.027388,28463804
773001,0.099696, 0.034728, 0.101025, 0.002000,0.089362,0.082609,0.063494,0.019006,0.155690,0.108327,0.094887,0.010898,0.087668,0.083830,0.120394,0.003349,28464802
773501,0.160745, 0.032580, 0.120110, 0.101430,0.080375,0.084261,0.048491,0.026096,0.109165,0.108114,0.055958,0.018305,0.172574,0.116797,0.094554,0.041281,28485582
774001,0.037820, 0.125886, 0.124125, 0.002000,0.089315,0.069787,0.059187,0.031364,0.079778,0.096074,0.054909,0.018119,0.086660,0.087522,0.137496,0.002000,28414002
774501,0.314958, 0.002000, 0.002000, 0.002000,0.093364,0.080210,0.049241,0.013914,0.131153,0.083950,0.047850,0.006645,0.283176,0.054566,0.002000,0.002000,28459798
775001,0.081744, 0.097330, 0.112920, 0.002000,0.073856,0.071734,0.083693,0.035397,0.090272,0.100926,0.093020,0.013908,0.070618,0.075771,0.192446,0.002000,28527833
775501,0.137763, 0.113015, 0.167473, 0.002000,0.073201,0.055983,0.076178,0.024721,0.097325,0.064961,0.081871,0.018011,0.133604,0.058019,0.120432,0.011052,28479610
776001,0.002000, 0.059055, 0.075922, 0.008707,0.071180,0.058726,0.079265,0.023196,0.071758,0.060825,0.080985,0.012755,0.037745,0.053722,0.078091,0.004236,28453603
776501,0.149058, 0.002000, 0.054239, 0.025069,0.066533,0.092494,0.075771,0.021513,0.087821,0.094252,0.078406,0.014724,0.105502,0.013558,0.050019,0.009690,28612208
777001,0.117783, 0.129313, 0.002000, 0.002000,0.080675,0.089878,0.080116,0.023745,0.131697,0.095314,0.083188,0.015542,0.157240,0.135191,0.099437,0.008359,28446194
777501,0.131543, 0.040250, 0.054522, 0.002000,0.065546,0.064399,0.064302,0.027186,0.091070,0.062884,0.076573,0.014022,0.089041,0.052868,0.069735,0.002000,28465276
778001,0.073376, 0.059542, 0.051536, 0.004383,0.085867,0.072672,0.065354,0.025040,0.095109,0.097475,0.072390,0.011454,0.130441,0.041794,0.065250,0.014452,28408959
778501,0.267543, 0.006449, 0.202391, 0.002000,0.075982,0.054138,0.076774,0.021001,0.060160,0.064416,0.088864,0.011137,0.103030,0.062730,0.139880,0.002000,28414719
779001,0.002000, 0.009137, 0.052257, 0.018616,0.083092,0.055808,0.049978,0.013705,0.108852,0.081871,0.045233,0.007923,0.081125,0.037392,0.041748,0.007539,28457531
779501,0.333511, 0.071473, 0.002000, 0.002000,0.074703,0.059305,0.058386,0.019936,0.101169,0.057592,0.057234,0.010765,0.162667,0.059065,0.011463,0.002000,28375537
780001,0.173129, 0.073690, 0.150363, 0.021241,0.077893,0.069719,0.074888,0.020857,0.078954,0.094796,0.112398,0.016063,0.167881,0.076042,0.144112,0.008414,28404529
780501,0.151241, 0.025245, 0.023195, 0.002000,0.070739,0.062447,0.073035,0.017652,0.122469,0.065154,0.077064,0.007576,0.109724,0.037936,0.048472,0.034638,28456650
781001,0.102755, 0.002000, 0.002000, 0.002000,0.076244,0.075489,0.074067,0.022065,0.056413,0.071256,0.093069,0.011269,0.085135,0.038753,0.034430,0.002000,28497549
781501,0.010067, 0.134077, 0.097330, 0.039220,0.059248,0.089018,0.064101,0.028109,0.081120,0.137864,0.084941,0.016292,0.034752,0.157692,0.063837,0.014407,28378798
782001,0.130140, 0.184431, 0.147434, 0.002000,0.083370,0.068857,0.062805,0.031907,0.074842,0.073037,0.080848,0.018310,0.057296,0.083831,0.085738,0.002000,28421731
782501,0.002000, 0.121403, 0.135583, 0.058465,0.071279,0.063792,0.068312,0.022841,0.082658,0.095969,0.074600,0.012489,0.008736,0.104590,0.084453,0.029893,28434505
783001,0.062462, 0.002000, 0.002000, 0.002000,0.059767,0.064666,0.079735,0.014694,0.070566,0.063567,0.057410,0.008386,0.098608,0.030283,0.004101,0.002000,28487227
783501,0.245133, 0.002000, 0.175808, 0.023750,0.076378,0.084388,0.063906,0.027843,0.123946,0.088717,0.079264,0.014892,0.189820,0.008710,0.161612,0.009250,28410852
784001,0.373440, 0.092091, 0.035835, 0.002000,0.112005,0.073799,0.077324,0.022198,0.096807,0.100218,0.070288,0.012663,0.187942,0.068763,0.053542,0.007427,28469558
784501,0.153074, 0.116160, 0.051320, 0.042281,0.100826,0.078737,0.037769,0.020147,0.085174,0.124250,0.039791,0.012534,0.128787,0.095109,0.042388,0.015427,28502248
785001,0.232179, 0.141199, 0.157672, 0.003985,0.091604,0.064490,0.078069,0.021557,0.144396,0.064560,0.087673,0.014665,0.119916,0.048400,0.095985,0.014330,28396091
785501,0.081062, 0.110129, 0.035845, 0.031938,0.070938,0.072903,0.095584,0.024036,0.079299,0.066961,0.089925,0.011367,0.040409,0.095108,0.094832,0.011979,28493826
786001,0.064247, 0.002000, 0.002000, 0.002000,0.057447,0.061244,0.079750,0.020627,0.091011,0.065070,0.062869,0.013526,0.037014,0.074429,0.030835,0.002000,28465868
786501,0.145654, 0.002000, 0.037876, 0.002000,0.072688,0.070411,0.080213,0.028366,0.066911,0.096140,0.072171,0.018226,0.132893,0.074477,0.089173,0.022199,28467989
787001,0.133743, 0.002000, 0.053078, 0.011358,0.072296,0.100808,0.061833,0.024038,0.126454,0.108141,0.064345,0.017502,0.189106,0.023470,0.065622,0.005119,28482930
787501,0.002000, 0.104688, 0.053112, 0.002000,0.079193,0.064300,0.066875,0.031525,0.073518,0.073995,0.084141,0.019525,0.037120,0.060069,0.162417,0.002000,28536640
788001,0.066518, 0.002000, 0.194017, 0.002000,0.077729,0.043547,0.065891,0.015626,0.103178,0.038008,0.077845,0.008301,0.118166,0.019702,0.065883,0.003466,28470419
788501,0.051610, 0.143092, 0.148001, 0.002000,0.101603,0.089860,0.062081,0.027158,0.140341,0.093257,0.063332,0.015573,0.152906,0.122296,0.072610,0.017624,28431133
789001,0.201500, 0.194834, 0.096064, 0.002000,0.070893,0.051299,0.065892,0.019987,0.109147,0.050429,0.066444,0.010732,0.146288,0.083444,0.049292,0.004704,28471337
789501,0.210529, 0.031147, 0.064420, 0.002000,0.119355,0.093006,0.057604,0.015853,0.149048,0.080168,0.073231,0.006344,0.230049,0.128590,0.120945,0.005608,28471750
790001,0.104972, 0.096610, 0.336668, 0.002000,0.064815,0.078382,0.097960,0.028282,0.125822,0.096063,0.139544,0.016601,0.112571,0.105850,0.265479,0.033880,28488102
790501,0.152055, 0.126328, 0.153241, 0.002000,0.081644,0.084764,0.074231,0.018141,0.087980,0.102187,0.089256,0.009539,0.063148,0.083277,0.114373,0.002000,28463190
791001,0.138600, 0.002000, 0.002000, 0.002000,0.071017,0.089919,0.082583,0.022523,0.086691,0.102178,0.073953,0.014446,0.090430,0.039226,0.014393,0.016074,28479509
791501,0.147482, 0.055650, 0.116510, 0.002000,0.063754,0.068428,0.066809,0.033227,0.077803,0.091030,0.067658,0.018675,0.165041,0.022885,0.040170,0.011785,28427499
792001,0.125302, 0.261503, 0.106843, 0.002000,0.067273,0.081106,0.073293,0.026397,0.065916,0.094321,0.082827,0.013735,0.098847,0.115970,0.055628,0.002000,28408707
792501,0.213508, 0.102475, 0.002000, 0.002000,0.090815,0.055785,0.054635,0.015804,0.116736,0.059158,0.043640,0.009062,0.104396,0.115850,0.002000,0.004789,28389410
793001,0.002000, 0.073710, 0.028598, 0.002000,0.089729,0.058520,0.078152,0.029246,0.079699,0.078505,0.060191,0.022574,0.047790,0.070773,0.102478,0.002698,28462901
793501,0.156213, 0.155148, 0.175206, 0.002000,0.070639,0.077646,0.063239,0.029403,0.082308,0.083734,0.070880,0.017094,0.053404,0.125589,0.132173,0.032444,28490383
794001,0.002000, 0.002000, 0.129362, 0.002000,0.069798,0.043538,0.068871,0.017632,0.079953,0.038436,0.090699,0.011867,0.051026,0.024769,0.086988,0.002000,28475593
794501,0.007599, 0.002000, 0.099624, 0.010424,0.074910,0.062712,0.077757,0.037404,0.088184,0.070882,0.072491,0.014067,0.089652,0.012965,0.141365,0.007406,28458584
795001,0.186492, 0.002000, 0.027563, 0.002000,0.081784,0.072804,0.039871,0.026747,0.139665,0.090278,0.047753,0.018275,0.142406,0.111216,0.040634,0.002000,28415813
795501,0.002000, 0.121251, 0.002000, 0.003871,0.069118,0.055897,0.048134,0.023170,0.073431,0.055907,0.041450,0.008674,0.057772,0.068141,0.045728,0.006731,28427270
796001,0.062950, 0.002000, 0.002000, 0.017728,0.085168,0.059553,0.062002,0.024555,0.094388,0.054655,0.067731,0.014916,0.143905,0.063752,0.036596,0.031389,28365608
796501,0.151862, 0.012721, 0.258562, 0.002000,0.083562,0.072388,0.093800,0.021225,0.105527,0.067007,0.112701,0.009642,0.166116,0.066157,0.197771,0.002000,28413373
797001,0.002000, 0.112059, 0.082138, 0.002000,0.061344,0.055269,0.051516,0.020364,0.074383,0.061898,0.052683,0.010387,0.038484,0.117099,0.028713,0.046958,28468327
797501,0.036534, 0.009065, 0.002000, 0.002000,0.083465,0.068552,0.089134,0.034112,0.075941,0.094141,0.086404,0.015612,0.055237,0.052155,0.042853,0.002000,28467310
798001,0.002000, 0.002000, 0.109402, 0.002000,0.055820,0.056484,0.051225,0.022726,0.070435,0.082145,0.064451,0.011535,0.031019,0.026254,0.122661,0.022260,28460959
798501,0.183353, 0.102983, 0.220617, 0.002000,0.096025,0.040379,0.080536,0.013922,0.146911,0.054990,0.081603,0.007468,0.197406,0.057028,0.171390,0.014878,28404425
799001,0.002000, 0.085507, 0.081278, 0.002000,0.069949,0.056724,0.065731,0.009223,0.084538,0.054587,0.075762,0.004548,0.061985,0.029836,0.095033,0.002000,28481494
799501,0.106089, 0.002000, 0.176814, 0.002000,0.068309,0.066627,0.066301,0.014809,0.066956,0.077576,0.075589,0.005916,0.055413,0.026862,0.148868,0.002000,28434522
800001,0.189942, 0.225072, 0.002000, 0.007486,0.076109,0.079691,0.049907,0.013709,0.098702,0.100271,0.039849,0.007424,0.126013,0.125012,0.036635,0.020165,28412163
800501,0.096094, 0.103853, 0.057622, 0.028725,0.076311,0.074095,0.052811,0.024684,0.147090,0.088127,0.052419,0.015861,0.071687,0.126766,0.035937,0.010908,28505095
801001,0.168439, 0.163041, 0.041699, 0.035083,0.081583,0.047659,0.069263,0.017722,0.108569,0.049626,0.083162,0.008442,0.162858,0.112533,0.038074,0.015833,28418363
801501,0.074416, 0.002000, 0.002000, 0.002000,0.084756,0.046801,0.056532,0.025550,0.134526,0.050381,0.043074,0.011464,0.119406,0.035611,0.002000,0.002000,28430592
802001,0.030075, 0.113096, 0.122632, 0.002000,0.053331,0.084618,0.061000,0.030518,0.062401,0.106589,0.083940,0.016223,0.061934,0.137874,0.098852,0.002000,28381069
802501,0.247494, 0.122921, 0.044601, 0.002000,0.075244,0.057709,0.068295,0.030645,0.138958,0.061049,0.057886,0.014012,0.224022,0.129687,0.097107,0.011343,28475307
803001,0.303510, 0.002000, 0.154703, 0.002000,0.106424,0.065554,0.055079,0.019959,0.176635,0.074378,0.077975,0.011606,0.217786,0.022158,0.127521,0.017253,28448352
803501,0.215206, 0.087270, 0.098878, 0.002000,0.082301,0.054353,0.057614,0.018347,0.113118,0.057363,0.079433,0.009582,0.239282,0.039865,0.098573,0.002000,28482921
804001,0.168864, 0.008096, 0.002000, 0.005537,0.101066,0.048114,0.067728,0.012783,0.134793,0.059012,0.075571,0.008588,0.145932,0.040665,0.098312,0.008828,28440992
804501,0.123870, 0.036862, 0.036244, 0.002000,0.080817,0.061946,0.067049,0.025352,0.096252,0.074877,0.052525,0.016850,0.128851,0.073472,0.064342,0.032993,28462482
805001,0.229791, 0.002000, 0.043764, 0.002000,0.086628,0.070794,0.064832,0.033568,0.121922,0.079520,0.063780,0.026182,0.168075,0.076069,0.039311,0.002000,28428364
805501,0.002000, 0.087945, 0.062981, 0.002000,0.060169,0.058756,0.057405,0.025985,0.048001,0.059756,0.072520,0.008058,0.074024,0.084241,0.028617,0.002000,28488619
806001,0.088683, 0.158976, 0.002000, 0.002000,0.063636,0.067792,0.081336,0.031369,0.064162,0.081314,0.144334,0.018648,0.062751,0.116824,0.082461,0.002000,28394993
806501,0.032107, 0.002000, 0.004942, 0.002000,0.075213,0.057249,0.078261,0.024547,0.081458,0.054518,0.053816,0.011190,0.044447,0.040668,0.002981,0.018543,28379515
807001,0.002000, 0.002000, 0.002000, 0.002000,0.080284,0.073385,0.050674,0.030008,0.097398,0.077554,0.054154,0.017731,0.068248,0.032846,0.070646,0.013959,28378582
807501,0.270101, 0.083952, 0.078944, 0.002000,0.087127,0.064139,0.063943,0.033450,0.104698,0.078032,0.063564,0.017619,0.141318,0.032484,0.085946,0.011480,28411172
808001,0.211382, 0.096062, 0.069263, 0.002000,0.069883,0.059844,0.064241,0.026441,0.189530,0.062177,0.067783,0.014229,0.159136,0.140333,0.056293,0.031648,28375028
808501,0.209661, 0.010340, 0.124387, 0.002000,0.078303,0.090780,0.088902,0.023464,0.106798,0.111731,0.107281,0.012921,0.078736,0.085153,0.154385,0.024595,28438109
809001,0.141953, 0.005991, 0.048069, 0.002000,0.074792,0.070962,0.071711,0.024113,0.088391,0.080444,0.081297,0.014842,0.096666,0.019809,0.049397,0.006259,28438824
809501,0.013963, 0.031814, 0.109977, 0.002000,0.059288,0.081932,0.076575,0.021817,0.079418,0.092127,0.075676,0.011754,0.045597,0.141777,0.050746,0.010952,28395968
810001,0.002000, 0.014976, 0.002000, 0.002000,0.079399,0.064453,0.054380,0.021563,0.102430,0.069154,0.064537,0.012961,0.138764,0.029065,0.037288,0.002000,28432412
810501,0.141524, 0.074210, 0.123556, 0.002000,0.068546,0.065597,0.070726,0.031653,0.086457,0.076892,0.085203,0.018515,0.074366,0.061145,0.084244,0.034707,28425196
811001,0.056129, 0.116216, 0.144682, 0.002000,0.122662,0.060942,0.069058,0.022029,0.157337,0.070856,0.051533,0.014254,0.221384,0.123554,0.064197,0.017809,28469296
811501,0.179929, 0.002000, 0.087379, 0.045980,0.089958,0.065084,0.074457,0.024810,0.119890,0.103851,0.072761,0.015092,0.128490,0.060192,0.089757,0.016660,28492789
812001,0.002000, 0.003945, 0.099946, 0.002000,0.089215,0.067359,0.043328,0.018287,0.082540,0.049422,0.043577,0.012149,0.021305,0.021086,0.087688,0.002000,28411213
812501,0.266079, 0.002000, 0.002000, 0.002000,0.086915,0.072447,0.080541,0.009440,0.101166,0.067759,0.115582,0.005754,0.257764,0.014051,0.048525,0.002000,28411644
813001,0.072770, 0.043165, 0.130644, 0.004808,0.064823,0.070831,0.077802,0.026364,0.072802,0.059913,0.106241,0.013075,0.031578,0.086615,0.058076,0.002936,28375920
813501,0.152922, 0.002000, 0.065010, 0.002000,0.087495,0.044484,0.041325,0.027936,0.157763,0.047161,0.047240,0.017267,0.124997,0.031281,0.060044,0.001947,28527614
814001,0.067274, 0.048168, 0.002000, 0.002000,0.071123,0.073078,0.078457,0.028769,0.090846,0.085914,0.089910,0.014179,0.055562,0.108032,0.061519,0.027603,28422743
814501,0.002000, 0.002000, 0.002000, 0.002000,0.060585,0.049954,0.068225,0.028723,0.047143,0.042408,0.063836,0.016473,0.060564,0.002000,0.081093,0.010953,28391861
815001,0.012915, 0.046762, 0.030931, 0.033476,0.075378,0.063800,0.056392,0.018264,0.082228,0.048205,0.045420,0.009286,0.082030,0.047238,0.026642,0.012492,28386218
815501,0.126448, 0.104073, 0.057116, 0.001607,0.086830,0.078611,0.046347,0.026974,0.118598,0.097610,0.055528,0.013505,0.153196,0.127872,0.020372,0.005047,28476017
816001,0.154543, 0.040366, 0.049067, 0.002000,0.108616,0.064932,0.068465,0.022341,0.149915,0.082899,0.086894,0.010828,0.166242,0.074232,0.083098,0.005129,28461894
816501,0.148328, 0.105956, 0.236312, 0.002000,0.081504,0.075413,0.070781,0.026181,0.116000,0.096578,0.086154,0.013689,0.137791,0.106017,0.212114,0.002000,28527790
817001,0.006298, 0.084442, 0.017275, 0.002000,0.067788,0.072419,0.044259,0.021485,0.096306,0.073357,0.033407,0.015496,0.066512,0.058118,0.048729,0.003977,28483311
817501,0.080470, 0.093156, 0.197059, 0.002000,0.058760,0.059726,0.048564,0.019169,0.066583,0.054726,0.042936,0.007085,0.064634,0.051039,0.093203,0.002000,28395774
818001,0.150083, 0.149351, 0.033492, 0.002000,0.091236,0.070351,0.059866,0.013695,0.100207,0.105004,0.069327,0.007172,0.093591,0.105411,0.036809,0.005766,28468455
818501,0.266858, 0.002000, 0.071995, 0.002000,0.087663,0.049653,0.074122,0.030643,0.093298,0.047520,0.082071,0.016703,0.141070,0.031104,0.077632,0.002000,28415158
819001,0.002000, 0.228390, 0.071078, 0.002000,0.077334,0.068907,0.073140,0.019016,0.139172,0.090305,0.064287,0.010237,0.079492,0.158180,0.061229,0.002000,28495951
819501,0.038692, 0.079740, 0.187695, 0.002000,0.103973,0.053589,0.073439,0.017368,0.119889,0.060828,0.088519,0.010785,0.094459,0.066532,0.174856,0.011282,28484962
820001,0.161546, 0.002000, 0.163801, 0.002000,0.082377,0.058283,0.062348,0.030416,0.120322,0.066273,0.092119,0.014680,0.152988,0.030140,0.104453,0.002000,28449378
820501,0.124708, 0.016398, 0.051286, 0.002000,0.077485,0.070100,0.091620,0.020200,0.084803,0.086638,0.085669,0.010457,0.101098,0.042566,0.125406,0.002000,28410638
821001,0.045931, 0.165420, 0.323343, 0.002000,0.057069,0.061540,0.073866,0.033285,0.040729,0.074166,0.095561,0.022961,0.024072,0.110970,0.172297,0.004137,28496591
821501,0.060748, 0.017525, 0.002000, 0.061487,0.064451,0.062394,0.046260,0.020548,0.073522,0.069801,0.036713,0.010645,0.069220,0.029156,0.002000,0.026170,28432177
822001,0.002000, 0.176574, 0.069431, 0.002000,0.069806,0.080090,0.068759,0.027296,0.060781,0.104161,0.077329,0.016523,0.035360,0.098281,0.045037,0.008394,28427260
822501,0.257061, 0.073031, 0.025649, 0.002000,0.077892,0.054894,0.083388,0.027849,0.090426,0.050472,0.097694,0.015465,0.196425,0.085691,0.036493,0.033346,28435914
823001,0.041015, 0.037298, 0.002000, 0.002000,0.064993,0.053683,0.067255,0.029581,0.085965,0.055899,0.072073,0.017696,0.064570,0.035674,0.028090,0.022861,28447893
823501,0.026425, 0.020988, 0.075986, 0.002000,0.090522,0.087984,0.085849,0.028440,0.124708,0.097688,0.123035,0.017832,0.092856,0.081697,0.182933,0.006728,28386311
824001,0.107956, 0.002000, 0.002000, 0.012085,0.094478,0.069145,0.064219,0.027186,0.118266,0.060185,0.058577,0.020063,0.078609,0.017960,0.083854,0.009578,28523468
824501,0.047555, 0.160088, 0.002000, 0.008826,0.079867,0.086373,0.061195,0.032138,0.101811,0.121175,0.055465,0.026638,0.078315,0.088847,0.040482,0.022065,28395249
825001,0.222949, 0.026267, 0.104576, 0.002000,0.085952,0.053126,0.073708,0.033351,0.157715,0.052620,0.082227,0.016644,0.191379,0.044928,0.092087,0.002000,28548098
825501,0.002000, 0.103904, 0.098837, 0.022997,0.081597,0.059686,0.063627,0.017548,0.100248,0.068072,0.058899,0.010632,0.014767,0.077036,0.078552,0.011714,28418448
826001,0.098800, 0.083083, 0.175636, 0.002000,0.099628,0.058822,0.056280,0.029791,0.091180,0.062565,0.060623,0.012188,0.131466,0.040907,0.093558,0.002000,28410360
826501,0.348331, 0.130610, 0.002000, 0.002000,0.105931,0.084355,0.054707,0.026946,0.157961,0.107417,0.072405,0.016187,0.298349,0.141430,0.026493,0.014589,28507486
827001,0.146354, 0.002000, 0.002000, 0.002000,0.081716,0.089869,0.065912,0.040206,0.121673,0.077847,0.065497,0.017327,0.178971,0.057427,0.011718,0.002000,28460868
827501,0.051189, 0.002000, 0.093765, 0.002000,0.084602,0.065213,0.064073,0.026963,0.122388,0.062818,0.090334,0.016891,0.120010,0.035564,0.109183,0.024160,28441615
828001,0.075075, 0.053670, 0.185521, 0.002000,0.084109,0.056496,0.077655,0.027950,0.117750,0.060546,0.077612,0.018310,0.143306,0.040689,0.078975,0.030804,28496692
828501,0.058029, 0.002000, 0.002000, 0.085381,0.075341,0.060752,0.079774,0.021706,0.078750,0.046310,0.065758,0.010408,0.043648,0.040349,0.002000,0.038020,28463449
829001,0.002000, 0.028738, 0.085836, 0.002000,0.067480,0.078241,0.070565,0.024050,0.070188,0.072192,0.069149,0.014966,0.119996,0.057117,0.030569,0.020703,28435174
829501,0.008613, 0.196542, 0.316897, 0.002644,0.077409,0.077155,0.071518,0.027442,0.086829,0.077234,0.075184,0.015364,0.054928,0.086799,0.137072,0.035398,28533362
830001,0.221467, 0.057115, 0.002000, 0.002000,0.105984,0.045011,0.064995,0.023974,0.119207,0.055947,0.058337,0.014211,0.104188,0.067902,0.043140,0.002000,28379488
830501,0.071607, 0.079297, 0.008329, 0.044711,0.089950,0.084251,0.084962,0.036338,0.096857,0.118904,0.089978,0.016451,0.070467,0.084549,0.129447,0.016237,28415880
831001,0.090345, 0.002000, 0.162633, 0.002000,0.099852,0.077268,0.082102,0.027289,0.109886,0.086603,0.061523,0.016298,0.104360,0.038440,0.078851,0.002000,28502985
831501,0.006726, 0.146578, 0.035544, 0.022436,0.058476,0.047352,0.066607,0.025735,0.063289,0.043359,0.062156,0.016924,0.027992,0.076790,0.013181,0.017188,28496008
832001,0.002000, 0.015419, 0.010316, 0.002000,0.066662,0.078041,0.052295,0.020727,0.072279,0.072864,0.053171,0.012686,0.033683,0.085100,0.048394,0.006230,28358854
832501,0.089186, 0.026464, 0.051081, 0.002000,0.081253,0.064736,0.058840,0.027592,0.107999,0.077002,0.060069,0.021404,0.101740,0.094820,0.031719,0.002000,28431353
833001,0.038062, 0.033494, 0.002000, 0.012565,0.069568,0.070413,0.048914,0.014335,0.080784,0.062476,0.043105,0.008309,0.076615,0.017526,0.025921,0.011665,28497571
833501,0.011886, 0.090041, 0.002000, 0.002000,0.080688,0.074269,0.063010,0.026890,0.085746,0.102621,0.062856,0.014573,0.066220,0.097490,0.014361,0.026161,28550355
834001,0.066965, 0.139285, 0.070188, 0.006720,0.050310,0.073861,0.058164,0.026917,0.061909,0.071075,0.059491,0.020869,0.079060,0.131187,0.089280,0.018749,28496111
834501,0.254947, 0.200214, 0.089284, 0.002000,0.085603,0.063186,0.070102,0.022989,0.103476,0.065824,0.108072,0.013015,0.224199,0.159143,0.064526,0.002000,28411364
835001,0.147327, 0.115103, 0.116356, 0.002000,0.084470,0.067505,0.077896,0.021621,0.083684,0.100945,0.081222,0.015862,0.079960,0.068724,0.131174,0.016341,28523506
835501,0.123005, 0.178269, 0.097453, 0.002000,0.071456,0.066021,0.073132,0.029504,0.109817,0.086515,0.060032,0.015546,0.084587,0.148767,0.057782,0.002000,28470454
836001,0.034205, 0.081620, 0.002000, 0.031046,0.070237,0.085626,0.081056,0.013067,0.096976,0.114981,0.050379,0.007046,0.125165,0.080439,0.002000,0.011682,28503700
836501,0.002000, 0.002000, 0.089933, 0.018517,0.065487,0.080039,0.062177,0.026451,0.083899,0.099222,0.072961,0.013856,0.086468,0.048237,0.084595,0.040494,28426536
837001,0.371007, 0.064664, 0.130352, 0.002000,0.095455,0.085250,0.048607,0.028476,0.120816,0.094555,0.048566,0.019463,0.184815,0.125646,0.064914,0.002000,28421624
837501,0.234407, 0.005464, 0.087887, 0.002000,0.104380,0.084323,0.053968,0.014150,0.159951,0.088578,0.055111,0.007607,0.179334,0.060897,0.071852,0.002000,28418570
838001,0.149318, 0.002000, 0.250078, 0.002000,0.070985,0.067602,0.064175,0.021756,0.065996,0.048491,0.096364,0.010487,0.159958,0.073272,0.097510,0.002000,28423716
838501,0.002000, 0.131075, 0.189911, 0.002000,0.066064,0.081345,0.063118,0.028521,0.068790,0.088182,0.073164,0.017244,0.102755,0.092254,0.162708,0.002000,28395380
839001,0.047372, 0.172996, 0.113136, 0.002000,0.086692,0.076116,0.065336,0.017515,0.122476,0.082209,0.109534,0.009064,0.138501,0.103085,0.134778,0.002000,28350834
839501,0.148719, 0.019673, 0.002000, 0.002000,0.083598,0.056047,0.069181,0.009265,0.095876,0.050604,0.057328,0.005159,0.062747,0.070157,0.058518,0.002000,28457319
840001,0.050612, 0.118816, 0.013788, 0.007502,0.068215,0.089350,0.054104,0.028147,0.064556,0.092522,0.064082,0.014829,0.050323,0.086043,0.075423,0.003834,28566674
840501,0.002000, 0.020890, 0.118889, 0.026774,0.090801,0.069786,0.085802,0.023215,0.130513,0.092269,0.086567,0.013427,0.023090,0.084191,0.093309,0.010258,28519709
841001,0.192190, 0.041167, 0.016341, 0.002000,0.087327,0.051931,0.059536,0.027311,0.142967,0.061088,0.087930,0.015483,0.111464,0.047651,0.067530,0.002000,28382932
841501,0.136798, 0.193344, 0.057522, 0.036285,0.098385,0.093380,0.047114,0.025922,0.123730,0.118510,0.052478,0.019404,0.167933,0.127118,0.089175,0.013428,28422497
842001,0.166488, 0.236860, 0.002000, 0.002000,0.098906,0.104915,0.074256,0.019496,0.143755,0.123327,0.092130,0.010438,0.215398,0.290190,0.028583,0.017789,28470979
842501,0.100814, 0.001608, 0.093535, 0.002000,0.103296,0.068334,0.054110,0.023259,0.163898,0.077311,0.074701,0.012068,0.123965,0.001869,0.032512,0.027352,28496468
843001,0.225712, 0.092205, 0.023592, 0.002000,0.068407,0.072620,0.067404,0.015470,0.083300,0.093849,0.061941,0.009058,0.136773,0.123340,0.060729,0.002000,28444394
843501,0.125433, 0.136342, 0.019938, 0.002000,0.058891,0.053485,0.066993,0.021033,0.063998,0.073933,0.080522,0.013080,0.057582,0.112989,0.087313,0.006110,28522845
844001,0.002000, 0.142179, 0.066148, 0.002000,0.088448,0.073423,0.077875,0.012312,0.105142,0.127515,0.067270,0.006837,0.113062,0.134750,0.166433,0.002000,28444290
844501,0.036463, 0.078202, 0.010957, 0.002000,0.067400,0.073485,0.064506,0.035275,0.061654,0.061081,0.083275,0.017195,0.061937,0.040430,0.063581,0.048899,28475993
845001,0.148158, 0.002000, 0.070218, 0.002000,0.067023,0.072311,0.054319,0.019078,0.089321,0.078995,0.080352,0.010203,0.142256,0.072521,0.044876,0.010743,28527119
845501,0.008932, 0.002000, 0.121044, 0.019481,0.103413,0.084179,0.075771,0.026454,0.112228,0.078103,0.095919,0.017532,0.059752,0.081550,0.075194,0.014757,28566770
846001,0.132967, 0.002000, 0.157218, 0.002000,0.067782,0.054983,0.070334,0.030028,0.118724,0.055852,0.096416,0.019398,0.115343,0.056639,0.065464,0.004776,28455026
846501,0.023316, 0.125513, 0.018242, 0.002000,0.065702,0.070471,0.055106,0.023393,0.062227,0.067489,0.045637,0.012903,0.042475,0.043171,0.043238,0.002000,28370954
847001,0.002000, 0.002000, 0.002000, 0.002000,0.072289,0.059182,0.055513,0.026749,0.092760,0.074817,0.058239,0.011170,0.064448,0.036210,0.004194,0.004824,28413970
847501,0.012453, 0.053595, 0.090504, 0.021976,0.121322,0.065742,0.060349,0.025321,0.166446,0.066923,0.072142,0.013996,0.163576,0.069071,0.108917,0.016250,28519274
