Generation, BPA-R, BPA-S, BPA-T, BPA-P, WPA-R, WPA-S, WPA-T, WPA-P, AA-R, AA-S, AA-T, AA-P
39600,0.061800, 0.076669, 0.014611, 0.014473,0.996840, 0.970065, 0.603647, 0.759826,0.365107,0.249355,0.142048,0.161620
39700,0.512942, 0.030496, 0.005984, 0.002670,0.707282, 0.982918, 0.308469, 0.960609,0.366567,0.251849,0.149598,0.159304
39800,0.466128, 0.039907, 0.020117, 0.002954,0.926284, 0.861297, 0.572493, 0.990693,0.353491,0.211541,0.166686,0.167090
39900,0.125869, 0.090795, 0.005341, 0.003165,0.669393, 0.966247, 0.308698, 0.815424,0.363453,0.254251,0.154635,0.157699
40000,0.541761, 0.031029, 0.006146, 0.006093,0.191706, 0.910196, 0.861290, 0.797090,0.354985,0.227919,0.147339,0.164034
40100,0.120460, 0.292072, 0.004533, 0.002608,0.697176, 0.891101, 0.317913, 0.993025,0.343055,0.239230,0.175229,0.165702
40200,0.188224, 0.088466, 0.012930, 0.006452,0.529322, 0.950257, 0.492889, 0.808814,0.324282,0.248789,0.189502,0.154645
40300,0.120460, 0.292072, 0.004533, 0.002608,0.353444, 0.926457, 0.868477, 0.870668,0.339691,0.249446,0.166877,0.156807
40400,0.262520, 0.141528, 0.004146, 0.002962,0.824290, 0.991383, 0.709498, 0.567438,0.355464,0.249727,0.171029,0.165722
40500,0.014588, 0.132443, 0.008239, 0.004025,0.517643, 0.894308, 0.634555, 0.865706,0.342265,0.230225,0.138681,0.149760
40600,0.089531, 0.080711, 0.007889, 0.008640,0.615062, 0.936952, 0.618403, 0.730448,0.358625,0.265768,0.173451,0.139765
40700,0.125869, 0.090795, 0.005341, 0.003165,0.979312, 0.988076, 0.881620, 0.098308,0.364058,0.230873,0.183656,0.159406
40800,0.466128, 0.039907, 0.020117, 0.002954,0.539592, 0.899758, 0.758802, 0.688611,0.350019,0.267941,0.174414,0.142616
40900,0.030542, 0.045505, 0.007854, 0.010711,0.327296, 0.814718, 0.294735, 0.718321,0.315956,0.229669,0.174712,0.142865
41000,0.383385, 0.056603, 0.002318, 0.012735,0.895424, 0.984377, 0.636142, 0.793194,0.346317,0.288089,0.181300,0.152296
41100,0.262520, 0.141528, 0.004146, 0.002962,0.378207, 0.880223, 0.273769, 0.924570,0.340946,0.246981,0.154489,0.170995
41200,0.120460, 0.292072, 0.004533, 0.002608,0.841362, 0.994625, 0.289067, 0.681009,0.361096,0.233898,0.165202,0.144113
41300,0.262520, 0.141528, 0.004146, 0.002962,0.970442, 0.989174, 0.286188, 0.955352,0.336775,0.271414,0.177032,0.161260
41400,0.048948, 0.147460, 0.019644, 0.003807,0.695172, 0.988455, 0.555627, 0.245090,0.346849,0.213465,0.129316,0.151201
41500,0.028219, 0.022328, 0.025115, 0.002152,0.472647, 0.970379, 0.751780, 0.741205,0.339381,0.254502,0.175482,0.169703
41600,0.125869, 0.090795, 0.005341, 0.003165,0.867190, 0.793812, 0.908650, 0.814419,0.317219,0.226250,0.181537,0.161922
41700,0.466128, 0.039907, 0.020117, 0.002954,0.906959, 0.959337, 0.351510, 0.564659,0.316524,0.252859,0.168186,0.172391
41800,0.089531, 0.080711, 0.007889, 0.008640,0.660075, 0.989391, 0.302850, 0.919221,0.312126,0.230911,0.154286,0.168040
41900,0.525373, 0.043327, 0.013067, 0.008068,0.615954, 0.966056, 0.867959, 0.466870,0.322183,0.222222,0.152708,0.157383
42000,0.434020, 0.013636, 0.016675, 0.002513,0.460795, 0.946006, 0.630755, 0.954594,0.324664,0.246739,0.198482,0.157726
42100,0.091390, 0.170445, 0.009169, 0.013496,0.856908, 0.966238, 0.645273, 0.929359,0.320617,0.259644,0.140164,0.180322
42200,0.091475, 0.054115, 0.008195, 0.008328,0.286348, 0.968549, 0.831835, 0.917583,0.338767,0.210090,0.165313,0.177970
42300,0.545376, 0.244640, 0.016292, 0.002430,0.919843, 0.893716, 0.578823, 0.589088,0.351414,0.239921,0.156678,0.174717
42400,0.188224, 0.088466, 0.012930, 0.006452,0.534135, 0.990500, 0.398406, 0.589139,0.337222,0.221368,0.162558,0.135188
42500,0.028219, 0.022328, 0.025115, 0.002152,0.908988, 0.932934, 0.796494, 0.776365,0.323562,0.239336,0.181238,0.155800
42600,0.512942, 0.030496, 0.005984, 0.002670,0.762144, 0.998977, 0.040583, 0.836463,0.311248,0.230734,0.178849,0.168479
42700,0.487157, 0.151462, 0.012182, 0.002854,0.865565, 0.760094, 0.691206, 0.732626,0.319467,0.238309,0.144246,0.136463
42800,0.525373, 0.043327, 0.013067, 0.008068,0.606281, 0.977733, 0.820616, 0.676254,0.335541,0.261178,0.185541,0.159351
42900,0.120460, 0.292072, 0.004533, 0.002608,0.473581, 0.869749, 0.754117, 0.836677,0.343709,0.233712,0.177122,0.151499
43000,0.376048, 0.288566, 0.007801, 0.005288,0.912744, 0.928865, 0.274497, 0.703082,0.318555,0.237728,0.157033,0.153318
43100,0.090882, 0.136759, 0.033539, 0.003377,0.383734, 0.951507, 0.646968, 0.862972,0.320926,0.239747,0.169320,0.154710
43200,0.014588, 0.132443, 0.008239, 0.004025,0.596641, 0.921429, 0.921005, 0.903768,0.325976,0.242207,0.147306,0.171390
43300,0.015008, 0.045104, 0.048896, 0.005004,0.951923, 0.838434, 0.117560, 0.945853,0.327676,0.232078,0.182826,0.144282
43400,0.120460, 0.292072, 0.004533, 0.002608,0.347238, 0.985379, 0.792120, 0.930772,0.332705,0.250788,0.171439,0.164246
43500,0.188224, 0.088466, 0.012930, 0.006452,0.920980, 0.981563, 0.262269, 0.797869,0.339418,0.226732,0.197100,0.150320
43600,0.541761, 0.031029, 0.006146, 0.006093,0.419558, 0.992987, 0.842366, 0.851804,0.338186,0.244531,0.161843,0.176573
43700,0.487157, 0.151462, 0.012182, 0.002854,0.960142, 0.986552, 0.081654, 0.669790,0.327056,0.220726,0.164255,0.168013
43800,0.014588, 0.132443, 0.008239, 0.004025,0.579996, 0.969332, 0.724361, 0.790552,0.320531,0.283184,0.150034,0.152533
43900,0.091475, 0.054115, 0.008195, 0.008328,0.975203, 0.850425, 0.850337, 0.591262,0.317454,0.239250,0.161192,0.133958
44000,0.311812, 0.209296, 0.026586, 0.001345,0.305554, 0.941569, 0.058955, 0.754306,0.328481,0.224284,0.140442,0.157266
44100,0.262520, 0.141528, 0.004146, 0.002962,0.900894, 0.991169, 0.814359, 0.722033,0.352776,0.248611,0.187909,0.186522
44200,0.014588, 0.132443, 0.008239, 0.004025,0.998233, 0.987362, 0.265107, 0.866772,0.335940,0.273446,0.146634,0.146147
44300,0.091390, 0.170445, 0.009169, 0.013496,0.949269, 0.903984, 0.203247, 0.685961,0.331091,0.238917,0.163592,0.152131
44400,0.030542, 0.045505, 0.007854, 0.010711,0.878476, 0.975176, 0.424384, 0.575566,0.364750,0.245462,0.179896,0.166159
44500,0.091475, 0.054115, 0.008195, 0.008328,0.373423, 0.980792, 0.481035, 0.932329,0.336043,0.238336,0.141389,0.170532
44600,0.176916, 0.091598, 0.021148, 0.005007,0.797917, 0.910850, 0.452481, 0.980137,0.315496,0.257836,0.167516,0.144740
44700,0.014588, 0.132443, 0.008239, 0.004025,0.970268, 0.994059, 0.506810, 0.624925,0.349754,0.229757,0.138692,0.153046
44800,0.833422, 0.056467, 0.002009, 0.002335,0.944512, 0.982916, 0.896107, 0.734703,0.353343,0.239157,0.159181,0.146992
44900,0.487157, 0.151462, 0.012182, 0.002854,0.918498, 0.901024, 0.966149, 0.908619,0.371313,0.224332,0.181357,0.172399
45000,0.028219, 0.022328, 0.025115, 0.002152,0.600964, 0.992907, 0.903343, 0.392185,0.341720,0.234054,0.170032,0.149727
45100,0.434020, 0.013636, 0.016675, 0.002513,0.930509, 0.954097, 0.945519, 0.931901,0.315594,0.224641,0.175437,0.139945
45200,0.125869, 0.090795, 0.005341, 0.003165,0.651886, 0.936257, 0.518383, 0.972555,0.326594,0.244734,0.164353,0.157931
45300,0.188224, 0.088466, 0.012930, 0.006452,0.979756, 0.926512, 0.735010, 0.532486,0.358662,0.226936,0.170241,0.143760
45400,0.093049, 0.088750, 0.021710, 0.017185,0.815740, 0.967034, 0.089515, 0.767386,0.352058,0.261920,0.152677,0.161412
45500,0.331428, 0.069618, 0.009964, 0.005594,0.337656, 0.987444, 0.959707, 0.429449,0.346450,0.214203,0.172282,0.153269
45600,0.014503, 0.059341, 0.032433, 0.003701,0.368475, 0.891799, 0.713276, 0.864266,0.349771,0.221723,0.166253,0.152173
45700,0.262520, 0.141528, 0.004146, 0.002962,0.779747, 0.973436, 0.934217, 0.342522,0.329231,0.262894,0.174542,0.159029
45800,0.125869, 0.090795, 0.005341, 0.003165,0.886245, 0.912327, 0.983836, 0.912619,0.336363,0.257781,0.176443,0.149570
45900,0.370632, 0.093093, 0.017893, 0.004718,0.775579, 0.998715, 0.343199, 0.833914,0.333867,0.212874,0.133244,0.153938
46000,0.094789, 0.035091, 0.035629, 0.009168,0.613718, 0.933840, 0.353207, 0.757930,0.309674,0.204325,0.170268,0.162326
46100,0.091475, 0.054115, 0.008195, 0.008328,0.868746, 0.988578, 0.449088, 0.514040,0.338127,0.249980,0.152719,0.135208
46200,0.125869, 0.090795, 0.005341, 0.003165,0.136171, 0.960273, 0.694141, 0.443996,0.338648,0.260069,0.167450,0.123775
46300,0.265995, 0.131499, 0.015341, 0.012127,0.700048, 0.996092, 0.572225, 0.465604,0.352622,0.254883,0.175398,0.180368
46400,0.028219, 0.022328, 0.025115, 0.002152,0.507653, 0.867743, 0.335943, 0.850376,0.347797,0.223285,0.178642,0.149420
46500,0.331428, 0.069618, 0.009964, 0.005594,0.710519, 0.991896, 0.185035, 0.712159,0.312782,0.271629,0.161659,0.177644
46600,0.113228, 0.013411, 0.027634, 0.003172,0.224622, 0.968287, 0.723718, 0.503958,0.311418,0.271699,0.171789,0.112862
46700,0.317653, 0.254821, 0.014177, 0.005056,0.814511, 0.910037, 0.498091, 0.836737,0.323235,0.234476,0.176669,0.180140
46800,0.051145, 0.048319, 0.009829, 0.009885,0.445509, 0.887589, 0.317123, 0.966867,0.318572,0.227703,0.147691,0.158684
46900,0.048948, 0.147460, 0.019644, 0.003807,0.466603, 0.956218, 0.126069, 0.700601,0.306939,0.208643,0.148431,0.177454
47000,0.368735, 0.244589, 0.007715, 0.008409,0.887389, 0.919582, 0.781983, 0.830988,0.361860,0.239521,0.168160,0.157250
47100,0.091475, 0.054115, 0.008195, 0.008328,0.848999, 0.895863, 0.934528, 0.369291,0.301110,0.267993,0.193824,0.139677
47200,0.302055, 0.072426, 0.001159, 0.020108,0.733950, 0.974450, 0.606505, 0.842790,0.329256,0.273932,0.179139,0.184615
47300,0.051145, 0.048319, 0.009829, 0.009885,0.059806, 0.997161, 0.930163, 0.745424,0.316360,0.252042,0.152035,0.152110
47400,0.512942, 0.030496, 0.005984, 0.002670,0.627069, 0.983667, 0.514777, 0.827406,0.356083,0.259509,0.158453,0.156764
47500,0.833422, 0.056467, 0.002009, 0.002335,0.924244, 0.986471, 0.763883, 0.792666,0.329785,0.247894,0.154958,0.170640
47600,0.037844, 0.273332, 0.010412, 0.002353,0.819851, 0.943854, 0.647657, 0.726742,0.335218,0.250714,0.175166,0.150143
47700,0.512942, 0.030496, 0.005984, 0.002670,0.790992, 0.969358, 0.599115, 0.685112,0.304521,0.261882,0.178831,0.151670
47800,0.091475, 0.054115, 0.008195, 0.008328,0.828629, 0.968646, 0.311808, 0.383108,0.338598,0.256094,0.144004,0.145744
47900,0.376048, 0.288566, 0.007801, 0.005288,0.714831, 0.934702, 0.476161, 0.867640,0.342345,0.250245,0.150539,0.144977
48000,0.030542, 0.045505, 0.007854, 0.010711,0.700880, 0.845244, 0.539137, 0.779284,0.318621,0.239105,0.170548,0.145959
48100,0.137220, 0.055784, 0.008427, 0.006912,0.471436, 0.819879, 0.557936, 0.937053,0.346826,0.201029,0.166660,0.132631
48200,0.181885, 0.314361, 0.005433, 0.006865,0.903623, 0.987280, 0.178794, 0.744075,0.354509,0.238881,0.126520,0.128633
48300,0.294538, 0.090928, 0.009206, 0.002830,0.245019, 0.949978, 0.825915, 0.840287,0.349956,0.228732,0.183459,0.189346
48400,0.525373, 0.043327, 0.013067, 0.008068,0.979292, 0.916883, 0.860556, 0.548886,0.352955,0.256360,0.121253,0.142941
48500,0.048948, 0.147460, 0.019644, 0.003807,0.874210, 0.945072, 0.032203, 0.789396,0.333789,0.254470,0.149716,0.153857
48600,0.079827, 0.089783, 0.002459, 0.021400,0.515192, 0.897055, 0.980303, 0.918120,0.334146,0.239165,0.149627,0.174940
48700,0.030542, 0.045505, 0.007854, 0.010711,0.083937, 0.966839, 0.810740, 0.674808,0.313494,0.235130,0.157639,0.178088
48800,0.125334, 0.255669, 0.009436, 0.006530,0.886486, 0.980237, 0.886265, 0.470977,0.314647,0.279246,0.201446,0.154149
48900,0.294538, 0.090928, 0.009206, 0.002830,0.963593, 0.861219, 0.882373, 0.748852,0.317584,0.234893,0.178933,0.147133
49000,0.051145, 0.048319, 0.009829, 0.009885,0.966924, 0.966787, 0.511374, 0.518090,0.332227,0.270605,0.152898,0.148505
49100,0.028219, 0.022328, 0.025115, 0.002152,0.415910, 0.961944, 0.064355, 0.994236,0.335394,0.253034,0.173947,0.157730
49200,0.434020, 0.013636, 0.016675, 0.002513,0.058649, 0.994015, 0.847096, 0.447456,0.339902,0.212596,0.179029,0.158503
49300,0.089531, 0.080711, 0.007889, 0.008640,0.912048, 0.991775, 0.143627, 0.588093,0.318094,0.250041,0.161819,0.167933
49400,0.089531, 0.080711, 0.007889, 0.008640,0.255265, 0.976887, 0.858691, 0.834138,0.298925,0.256892,0.171335,0.146705
49500,0.014588, 0.132443, 0.008239, 0.004025,0.630574, 0.967247, 0.242149, 0.582826,0.343862,0.216110,0.181364,0.143696
49600,0.051145, 0.048319, 0.009829, 0.009885,0.562564, 0.993404, 0.893077, 0.086328,0.339145,0.239593,0.177494,0.144450
49700,0.188224, 0.088466, 0.012930, 0.006452,0.575331, 0.927626, 0.440026, 0.941561,0.312290,0.204237,0.150401,0.150875
49800,0.091475, 0.054115, 0.008195, 0.008328,0.955201, 0.905037, 0.705539, 0.754514,0.337445,0.231235,0.172899,0.171483
49900,0.091475, 0.054115, 0.008195, 0.008328,0.410230, 0.981480, 0.532916, 0.768123,0.360600,0.252620,0.157301,0.177365
50000,0.079827, 0.089783, 0.002459, 0.021400,0.822717, 0.895168, 0.462203, 0.412297,0.326850,0.261290,0.142209,0.156121
50100,0.102161, 0.149079, 0.027879, 0.010748,0.916018, 0.778883, 0.780253, 0.609595,0.325027,0.212123,0.173101,0.184802
50200,0.091475, 0.054115, 0.008195, 0.008328,0.620893, 0.880437, 0.620654, 0.898434,0.335856,0.265658,0.143070,0.168027
50300,0.091475, 0.054115, 0.008195, 0.008328,0.966630, 0.939755, 0.861249, 0.849896,0.327039,0.230210,0.165836,0.161189
50400,0.294538, 0.090928, 0.009206, 0.002830,0.938065, 0.955829, 0.330406, 0.280652,0.349645,0.241035,0.159347,0.153376
50500,0.028219, 0.022328, 0.025115, 0.002152,0.818479, 0.867007, 0.816235, 0.781433,0.339359,0.222867,0.178283,0.160337
50600,0.188224, 0.088466, 0.012930, 0.006452,0.708048, 0.967801, 0.715388, 0.869575,0.327982,0.263561,0.160509,0.140837
50700,0.089531, 0.080711, 0.007889, 0.008640,0.861735, 0.983995, 0.950843, 0.813184,0.345830,0.209179,0.162660,0.145066
50800,0.833422, 0.056467, 0.002009, 0.002335,0.937748, 0.957507, 0.878607, 0.751144,0.339434,0.255610,0.163566,0.157404
50900,0.014503, 0.059341, 0.032433, 0.003701,0.925984, 0.794742, 0.551251, 0.966933,0.324475,0.239670,0.140650,0.149914
51000,0.514961, 0.055454, 0.002330, 0.003829,0.878987, 0.987782, 0.355267, 0.412051,0.345540,0.227836,0.157706,0.144182
51100,0.037844, 0.273332, 0.010412, 0.002353,0.555307, 0.910491, 0.953750, 0.915781,0.333852,0.245805,0.170156,0.143866
51200,0.506873, 0.218917, 0.011268, 0.002237,0.924269, 0.922173, 0.890390, 0.950619,0.336203,0.223369,0.189670,0.158895
51300,0.113228, 0.013411, 0.027634, 0.003172,0.998496, 0.784945, 0.367252, 0.688887,0.333972,0.241860,0.153600,0.140440
51400,0.091475, 0.054115, 0.008195, 0.008328,0.575166, 0.964277, 0.871390, 0.496244,0.346415,0.253342,0.160893,0.153227
51500,0.113228, 0.013411, 0.027634, 0.003172,0.256986, 0.975802, 0.959948, 0.749181,0.353313,0.227489,0.176280,0.143188
51600,0.383385, 0.056603, 0.002318, 0.012735,0.554404, 0.981694, 0.672907, 0.277807,0.322987,0.225486,0.170611,0.164773
51700,0.011065, 0.287925, 0.013943, 0.004799,0.911395, 0.969044, 0.784176, 0.545512,0.347733,0.257805,0.170092,0.143216
51800,0.311812, 0.209296, 0.026586, 0.001345,0.706945, 0.980476, 0.359536, 0.998752,0.348583,0.267680,0.134484,0.160325
51900,0.514961, 0.055454, 0.002330, 0.003829,0.706517, 0.914612, 0.701589, 0.880072,0.328463,0.218593,0.157666,0.174631
52000,0.120460, 0.292072, 0.004533, 0.002608,0.774701, 0.901475, 0.690172, 0.693299,0.353514,0.248348,0.163917,0.153727
52100,0.331428, 0.069618, 0.009964, 0.005594,0.365583, 0.953536, 0.541930, 0.538211,0.324437,0.214710,0.155981,0.148922
52200,0.188224, 0.088466, 0.012930, 0.006452,0.676192, 0.943494, 0.118383, 0.865290,0.331443,0.237740,0.160775,0.173911
52300,0.125869, 0.090795, 0.005341, 0.003165,0.453519, 0.976662, 0.853388, 0.983950,0.303300,0.244924,0.166155,0.164429
52400,0.051145, 0.048319, 0.009829, 0.009885,0.838748, 0.702869, 0.894497, 0.915292,0.342241,0.255026,0.158404,0.168832
52500,0.265995, 0.131499, 0.015341, 0.012127,0.008087, 0.926561, 0.934030, 0.997343,0.346102,0.235324,0.152587,0.111073
52600,0.030542, 0.045505, 0.007854, 0.010711,0.778647, 0.848468, 0.979172, 0.881356,0.354849,0.262534,0.134737,0.153138
52700,0.112422, 0.026540, 0.046940, 0.002206,0.716325, 0.952175, 0.973752, 0.567129,0.349533,0.262168,0.150180,0.174135
52800,0.120460, 0.292072, 0.004533, 0.002608,0.417401, 0.908209, 0.628986, 0.966834,0.317727,0.229078,0.152202,0.147144
52900,0.089531, 0.080711, 0.007889, 0.008640,0.922897, 0.982767, 0.236322, 0.959334,0.358556,0.271219,0.138055,0.140867
53000,0.037844, 0.273332, 0.010412, 0.002353,0.922217, 0.933954, 0.834815, 0.960828,0.366391,0.213567,0.177896,0.144064
53100,0.181885, 0.314361, 0.005433, 0.006865,0.873629, 0.933816, 0.983097, 0.948566,0.369736,0.232088,0.178297,0.190533
53200,0.294538, 0.090928, 0.009206, 0.002830,0.861833, 0.957581, 0.980449, 0.378373,0.355221,0.226159,0.163738,0.127247
53300,0.541761, 0.031029, 0.006146, 0.006093,0.671904, 0.917193, 0.641808, 0.943437,0.339556,0.235521,0.150591,0.154467
53400,0.512942, 0.030496, 0.005984, 0.002670,0.637646, 0.892419, 0.992569, 0.895060,0.317125,0.253310,0.175187,0.170592
53500,0.013655, 0.019029, 0.050405, 0.004415,0.554609, 0.982626, 0.483672, 0.385265,0.359916,0.218124,0.151162,0.123470
53600,0.011065, 0.287925, 0.013943, 0.004799,0.444937, 0.991081, 0.679778, 0.514905,0.366528,0.251952,0.180701,0.174851
53700,0.137220, 0.055784, 0.008427, 0.006912,0.494572, 0.935863, 0.886842, 0.581159,0.332633,0.225933,0.146804,0.163247
53800,0.434020, 0.013636, 0.016675, 0.002513,0.431161, 0.968874, 0.451747, 0.894420,0.353095,0.219869,0.160859,0.151601
53900,0.071535, 0.189475, 0.034465, 0.007061,0.957732, 0.986398, 0.749718, 0.058886,0.355777,0.233577,0.148457,0.147617
54000,0.294538, 0.090928, 0.009206, 0.002830,0.718764, 0.984144, 0.348619, 0.896820,0.347832,0.246573,0.149610,0.155939
54100,0.368735, 0.244589, 0.007715, 0.008409,0.878467, 0.950685, 0.647639, 0.744336,0.316957,0.261113,0.149674,0.160524
54200,0.514961, 0.055454, 0.002330, 0.003829,0.749324, 0.965612, 0.453533, 0.748688,0.328458,0.227885,0.168190,0.153565
54300,0.188224, 0.088466, 0.012930, 0.006452,0.887846, 0.838661, 0.627217, 0.693758,0.355960,0.247958,0.165368,0.149475
54400,0.405154, 0.052030, 0.012976, 0.003932,0.759500, 0.907467, 0.991995, 0.833764,0.360471,0.208562,0.183265,0.157496
54500,0.048948, 0.147460, 0.019644, 0.003807,0.534069, 0.994402, 0.984463, 0.785317,0.324757,0.239604,0.188427,0.145323
54600,0.066536, 0.361803, 0.010801, 0.008569,0.778110, 0.892856, 0.882465, 0.944827,0.339029,0.235942,0.177381,0.139746
54700,0.270918, 0.010617, 0.009046, 0.005826,0.851970, 0.993197, 0.574511, 0.948152,0.332232,0.259375,0.153099,0.152059
54800,0.125869, 0.090795, 0.005341, 0.003165,0.304232, 0.960218, 0.373500, 0.497658,0.334294,0.237106,0.144352,0.176767
54900,0.051145, 0.048319, 0.009829, 0.009885,0.994031, 0.911098, 0.668644, 0.446810,0.340343,0.233672,0.175360,0.162906
55000,0.091475, 0.054115, 0.008195, 0.008328,0.912429, 0.841060, 0.816967, 0.765793,0.302762,0.266823,0.165351,0.162460
55100,0.037844, 0.273332, 0.010412, 0.002353,0.713990, 0.885306, 0.237965, 0.823362,0.337301,0.234916,0.155859,0.187170
55200,0.051145, 0.048319, 0.009829, 0.009885,0.867435, 0.835993, 0.536509, 0.879049,0.359541,0.232406,0.183720,0.178946
55300,0.512942, 0.030496, 0.005984, 0.002670,0.970864, 0.850450, 0.978112, 0.701002,0.329774,0.260245,0.153384,0.153426
55400,0.270918, 0.010617, 0.009046, 0.005826,0.761233, 0.963637, 0.518575, 0.862087,0.323202,0.224198,0.164527,0.145032
55500,0.030542, 0.045505, 0.007854, 0.010711,0.939314, 0.961840, 0.388896, 0.991453,0.352345,0.254635,0.165159,0.165319
55600,0.270918, 0.010617, 0.009046, 0.005826,0.815113, 0.860487, 0.876066, 0.948757,0.321606,0.246756,0.156093,0.174598
55700,0.514961, 0.055454, 0.002330, 0.003829,0.548654, 0.988251, 0.951182, 0.546915,0.309298,0.218988,0.165479,0.170463
55800,0.617105, 0.021304, 0.013951, 0.004990,0.720250, 0.954871, 0.217602, 0.677599,0.291397,0.248033,0.177774,0.149968
55900,0.541761, 0.031029, 0.006146, 0.006093,0.272221, 0.992944, 0.822094, 0.847878,0.316298,0.240596,0.155103,0.174908
56000,0.089531, 0.080711, 0.007889, 0.008640,0.866892, 0.891208, 0.939411, 0.917538,0.337671,0.254934,0.188305,0.146142
56100,0.331428, 0.069618, 0.009964, 0.005594,0.294851, 0.940888, 0.710360, 0.378202,0.329538,0.240259,0.157451,0.177377
56200,0.487157, 0.151462, 0.012182, 0.002854,0.875779, 0.991503, 0.059303, 0.683865,0.311965,0.282546,0.117927,0.157937
56300,0.011065, 0.287925, 0.013943, 0.004799,0.973692, 0.944044, 0.443887, 0.815910,0.346043,0.248668,0.184770,0.163274
56400,0.091475, 0.054115, 0.008195, 0.008328,0.258022, 0.980777, 0.650793, 0.787213,0.320570,0.253045,0.145992,0.169294
56500,0.434020, 0.013636, 0.016675, 0.002513,0.890707, 0.935275, 0.625624, 0.751064,0.315888,0.246268,0.165862,0.174298
56600,0.129252, 0.053230, 0.001959, 0.015250,0.569285, 0.990584, 0.096898, 0.886892,0.314157,0.278422,0.152273,0.158679
56700,0.089531, 0.080711, 0.007889, 0.008640,0.970185, 0.992289, 0.221107, 0.784645,0.349320,0.281159,0.161484,0.125758
56800,0.125334, 0.255669, 0.009436, 0.006530,0.318530, 0.947441, 0.518754, 0.992023,0.345496,0.222380,0.168890,0.173950
56900,0.125869, 0.090795, 0.005341, 0.003165,0.940616, 0.658905, 0.229883, 0.975701,0.347977,0.248939,0.135299,0.134153
57000,0.014503, 0.059341, 0.032433, 0.003701,0.888611, 0.982930, 0.295219, 0.913473,0.315769,0.212526,0.158595,0.161228
57100,0.188224, 0.088466, 0.012930, 0.006452,0.962931, 0.983843, 0.433754, 0.979515,0.365597,0.261685,0.157253,0.166689
57200,0.270918, 0.010617, 0.009046, 0.005826,0.799440, 0.939044, 0.264918, 0.630503,0.362242,0.264293,0.167612,0.180707
57300,0.071773, 0.026077, 0.001264, 0.019930,0.499380, 0.898394, 0.451171, 0.664211,0.350485,0.217513,0.167136,0.147168
57400,0.079827, 0.089783, 0.002459, 0.021400,0.818942, 0.966922, 0.880399, 0.340401,0.339541,0.261511,0.170679,0.146119
57500,0.089531, 0.080711, 0.007889, 0.008640,0.168844, 0.887422, 0.642924, 0.800731,0.335472,0.214312,0.156357,0.149699
57600,0.156352, 0.010667, 0.011273, 0.007804,0.989458, 0.887475, 0.542648, 0.347660,0.366124,0.247539,0.187527,0.149236
57700,0.019832, 0.177224, 0.016639, 0.004432,0.401957, 0.982419, 0.695275, 0.388628,0.360363,0.245435,0.192570,0.138479
57800,0.188224, 0.088466, 0.012930, 0.006452,0.851939, 0.995437, 0.225950, 0.491305,0.350126,0.244065,0.173702,0.145959
57900,0.125869, 0.090795, 0.005341, 0.003165,0.868944, 0.841979, 0.924861, 0.772826,0.333046,0.253802,0.160671,0.182119
58000,0.514961, 0.055454, 0.002330, 0.003829,0.856216, 0.984543, 0.539001, 0.903033,0.327866,0.254029,0.173094,0.159133
58100,0.405154, 0.052030, 0.012976, 0.003932,0.277300, 0.899724, 0.751440, 0.946328,0.334498,0.247125,0.153043,0.135511
58200,0.125869, 0.090795, 0.005341, 0.003165,0.729580, 0.928430, 0.694766, 0.405372,0.299536,0.239074,0.170841,0.161789
58300,0.294538, 0.090928, 0.009206, 0.002830,0.919216, 0.967775, 0.404668, 0.681450,0.356833,0.281719,0.161132,0.164758
58400,0.514961, 0.055454, 0.002330, 0.003829,0.036424, 0.976846, 0.259346, 0.933007,0.356916,0.229070,0.155617,0.142322
58500,0.506873, 0.218917, 0.011268, 0.002237,0.782915, 0.776878, 0.474748, 0.719605,0.336453,0.247915,0.151239,0.129617
58600,0.512942, 0.030496, 0.005984, 0.002670,0.830130, 0.738718, 0.936467, 0.821823,0.343752,0.251397,0.145114,0.172751
58700,0.091475, 0.054115, 0.008195, 0.008328,0.345752, 0.789151, 0.746910, 0.841595,0.334351,0.222262,0.164906,0.175037
58800,0.137220, 0.055784, 0.008427, 0.006912,0.084760, 0.927812, 0.930683, 0.972115,0.323033,0.228732,0.161860,0.173408
58900,0.011065, 0.287925, 0.013943, 0.004799,0.640943, 0.936499, 0.457394, 0.430084,0.332798,0.238696,0.166527,0.144364
59000,0.037844, 0.273332, 0.010412, 0.002353,0.972453, 0.953630, 0.016297, 0.547838,0.343794,0.238090,0.155223,0.161054
59100,0.125869, 0.090795, 0.005341, 0.003165,0.531547, 0.935459, 0.639940, 0.784601,0.354707,0.261762,0.179966,0.172632
59200,0.434020, 0.013636, 0.016675, 0.002513,0.495566, 0.930772, 0.840461, 0.579738,0.319520,0.280020,0.138521,0.155077
59300,0.037844, 0.273332, 0.010412, 0.002353,0.035003, 0.863748, 0.885467, 0.754245,0.327946,0.229748,0.136938,0.151837
59400,0.270918, 0.010617, 0.009046, 0.005826,0.954801, 0.767702, 0.788801, 0.726361,0.329470,0.244616,0.147861,0.155998
59500,0.129252, 0.053230, 0.001959, 0.015250,0.817660, 0.926885, 0.818228, 0.865813,0.326317,0.240092,0.194888,0.155634
59600,0.396597, 0.057543, 0.004925, 0.013169,0.833319, 0.969946, 0.781363, 0.657804,0.312244,0.263069,0.146226,0.164085
