Generation, BPA-R, BPA-S, BPA-T, BPA-P, WPA-R, WPA-S, WPA-T, WPA-P, AA-R, AA-S, AA-T, AA-P
10050,0.997375, 0.007922, 0.014633, 0.861879,0.923703, 0.240616, 0.119302, 0.837669,0.990756,0.015756,0.023072,0.864354
10100,0.997402, 0.007623, 0.015714, 0.869217,0.934081, 0.085443, 0.080956, 0.814736,0.993408,0.013899,0.022220,0.866137
10150,0.997453, 0.007846, 0.022554, 0.868138,0.922229, 0.002000, 0.090260, 0.908352,0.993239,0.012963,0.025521,0.870394
10200,0.997457, 0.007778, 0.019431, 0.870188,0.899274, 0.078192, 0.106178, 0.890426,0.990866,0.015126,0.024484,0.870425
10250,0.997509, 0.009006, 0.017765, 0.877858,0.899156, 0.051337, 0.040744, 0.857932,0.994332,0.012520,0.023886,0.886959
10300,0.997265, 0.016438, 0.016764, 0.877686,0.901445, 0.076522, 0.111876, 0.781779,0.992519,0.020745,0.025595,0.878571
10350,0.997329, 0.012715, 0.015967, 0.878346,0.913869, 0.002000, 0.113789, 0.939472,0.993658,0.018770,0.027059,0.872536
10400,0.997336, 0.013507, 0.017107, 0.882772,0.912359, 0.002000, 0.140564, 0.987722,0.990225,0.016028,0.024255,0.875509
10450,0.997373, 0.012313, 0.016000, 0.877574,0.933016, 0.002000, 0.112681, 0.804193,0.994148,0.014555,0.022028,0.876003
10500,0.997382, 0.011338, 0.014341, 0.886140,0.869319, 0.002000, 0.002000, 0.772615,0.988523,0.015953,0.018931,0.878090
10550,0.997402, 0.012582, 0.015866, 0.880370,0.896475, 0.028341, 0.088797, 0.878192,0.991190,0.016695,0.023857,0.885440
10600,0.997239, 0.011149, 0.016035, 0.884229,0.919050, 0.045308, 0.038517, 0.998000,0.992583,0.018845,0.021350,0.895684
10650,0.997504, 0.011672, 0.018020, 0.888127,0.907765, 0.050421, 0.119142, 0.915030,0.995657,0.016423,0.019604,0.885667
10700,0.997637, 0.007694, 0.019823, 0.917525,0.909992, 0.029838, 0.012066, 0.889636,0.990990,0.017601,0.018914,0.891284
10750,0.996955, 0.014228, 0.014918, 0.893099,0.909054, 0.002000, 0.169932, 0.926185,0.990880,0.018857,0.020019,0.901123
10800,0.996912, 0.013585, 0.016833, 0.895623,0.949082, 0.153098, 0.138909, 0.988955,0.989312,0.025163,0.018931,0.900311
10850,0.997229, 0.007734, 0.009565, 0.905112,0.907764, 0.062799, 0.115914, 0.971747,0.989963,0.014080,0.026624,0.887531
10900,0.997076, 0.016627, 0.019461, 0.891688,0.881470, 0.108583, 0.024943, 0.960749,0.988854,0.017488,0.023111,0.875894
10950,0.997197, 0.011407, 0.020263, 0.861636,0.907093, 0.118651, 0.038952, 0.722355,0.991959,0.019117,0.027278,0.871911
11000,0.997189, 0.014135, 0.019010, 0.864740,0.917003, 0.063777, 0.073761, 0.924965,0.992878,0.015701,0.024987,0.869279
11050,0.998000, 0.057457, 0.002000, 0.916784,0.920636, 0.002000, 0.104951, 0.914980,0.993998,0.016989,0.023050,0.854212
11100,0.997256, 0.009869, 0.020248, 0.870165,0.930641, 0.002000, 0.106606, 0.867766,0.993255,0.019065,0.023918,0.867622
11150,0.997278, 0.009889, 0.017918, 0.871403,0.905920, 0.002000, 0.040486, 0.884895,0.994517,0.015188,0.027248,0.875959
11200,0.997365, 0.011890, 0.018480, 0.872005,0.945897, 0.096261, 0.166420, 0.761763,0.991692,0.018411,0.024787,0.880415
11250,0.997449, 0.011098, 0.018877, 0.887871,0.948073, 0.080313, 0.063837, 0.947268,0.993203,0.019736,0.024398,0.881287
11300,0.997135, 0.010857, 0.018381, 0.879318,0.900275, 0.037566, 0.102724, 0.871234,0.992333,0.016037,0.022891,0.881493
11350,0.998000, 0.002000, 0.002000, 0.913452,0.943344, 0.002000, 0.233377, 0.841897,0.990410,0.017837,0.022832,0.882736
11400,0.997360, 0.013521, 0.016995, 0.873639,0.958630, 0.072284, 0.133295, 0.959935,0.991853,0.021959,0.021779,0.882351
11450,0.997399, 0.011544, 0.016212, 0.875510,0.928926, 0.068173, 0.097738, 0.851158,0.990734,0.018198,0.018667,0.875905
11500,0.996472, 0.011879, 0.013945, 0.873778,0.913667, 0.002000, 0.086232, 0.655417,0.993094,0.016342,0.022689,0.873517
11550,0.997051, 0.014086, 0.015370, 0.862434,0.913596, 0.099538, 0.002000, 0.958914,0.992047,0.014560,0.018386,0.873285
11600,0.997297, 0.012579, 0.012027, 0.899727,0.905943, 0.106837, 0.002000, 0.946318,0.991019,0.017395,0.017795,0.883120
11650,0.997290, 0.015021, 0.015389, 0.883363,0.932076, 0.077319, 0.081002, 0.854599,0.990363,0.020063,0.025662,0.881562
11700,0.996852, 0.012761, 0.015876, 0.885111,0.932489, 0.163977, 0.002000, 0.905248,0.993899,0.021525,0.026561,0.888277
11750,0.998000, 0.002000, 0.002000, 0.792093,0.977071, 0.094487, 0.169766, 0.897712,0.994600,0.019704,0.018043,0.882569
11800,0.996583, 0.013139, 0.021038, 0.882486,0.909587, 0.068864, 0.001154, 0.852620,0.992516,0.014131,0.024621,0.881954
11850,0.996956, 0.010178, 0.015704, 0.896987,0.953328, 0.068020, 0.022760, 0.989626,0.993870,0.019008,0.018878,0.902675
11900,0.996863, 0.009139, 0.016219, 0.899330,0.936490, 0.153018, 0.085846, 0.849229,0.993834,0.015864,0.023499,0.896730
11950,0.996365, 0.007661, 0.019193, 0.890452,0.932152, 0.077256, 0.086813, 0.988662,0.988440,0.017047,0.020296,0.890592
12000,0.998000, 0.002000, 0.032942, 0.800876,0.853156, 0.058061, 0.083172, 0.721305,0.989690,0.017472,0.022713,0.886969
12050,0.996527, 0.010056, 0.014661, 0.870992,0.908463, 0.061190, 0.116235, 0.876785,0.991225,0.013287,0.023879,0.874965
12100,0.996823, 0.010983, 0.012459, 0.875156,0.907706, 0.131710, 0.058806, 0.963014,0.984243,0.019861,0.019654,0.878039
12150,0.996465, 0.011817, 0.015090, 0.878134,0.901231, 0.026352, 0.100233, 0.919891,0.990387,0.014278,0.022120,0.878741
12200,0.996861, 0.012335, 0.018540, 0.869000,0.956754, 0.081809, 0.185237, 0.942315,0.991586,0.019622,0.019378,0.874216
12250,0.997107, 0.010338, 0.015867, 0.885698,0.922182, 0.078442, 0.062521, 0.935190,0.991085,0.017886,0.017571,0.875094
12300,0.996960, 0.010214, 0.014785, 0.865642,0.913818, 0.002000, 0.080443, 0.918504,0.989854,0.017850,0.018111,0.856896
12350,0.997176, 0.008633, 0.011151, 0.876898,0.933949, 0.170059, 0.002000, 0.792965,0.992753,0.015032,0.016281,0.862955
12400,0.997165, 0.011238, 0.011340, 0.862643,0.936052, 0.104001, 0.102866, 0.788763,0.992838,0.014676,0.023053,0.862629
12450,0.997399, 0.010866, 0.012734, 0.879387,0.917986, 0.077065, 0.086194, 0.955053,0.992531,0.015457,0.017044,0.870979
12500,0.997507, 0.012585, 0.011235, 0.872486,0.914074, 0.082334, 0.085461, 0.839011,0.991900,0.017054,0.016926,0.869437
12550,0.997576, 0.009066, 0.013144, 0.882314,0.915643, 0.164938, 0.060865, 0.998000,0.989984,0.020353,0.017397,0.876529
12600,0.997562, 0.009812, 0.012538, 0.878186,0.932153, 0.002000, 0.085033, 0.767722,0.993142,0.011554,0.017376,0.872153
12650,0.997475, 0.009095, 0.012558, 0.877927,0.927663, 0.067672, 0.002000, 0.875289,0.991587,0.011240,0.016893,0.873453
12700,0.997684, 0.007070, 0.009637, 0.876704,0.942497, 0.096491, 0.094449, 0.980352,0.995165,0.012263,0.017208,0.874091
12750,0.997615, 0.008413, 0.013134, 0.873041,0.918571, 0.002000, 0.102346, 0.953594,0.993416,0.011524,0.019253,0.877234
12800,0.997690, 0.007688, 0.013160, 0.873670,0.926153, 0.025239, 0.109863, 0.841143,0.992224,0.012535,0.018518,0.877984
12850,0.997725, 0.007165, 0.013698, 0.884794,0.902532, 0.089623, 0.095119, 0.878811,0.993648,0.013595,0.019077,0.884041
12900,0.997888, 0.007496, 0.006640, 0.906322,0.908762, 0.090508, 0.057230, 0.969224,0.992163,0.019111,0.017558,0.892515
12950,0.997778, 0.010580, 0.013228, 0.889172,0.914517, 0.074693, 0.069627, 0.858150,0.993817,0.014871,0.018817,0.886446
13000,0.998000, 0.002000, 0.018414, 0.832006,0.910527, 0.002000, 0.146886, 0.765825,0.991743,0.015521,0.020161,0.884356
13050,0.997767, 0.011403, 0.014756, 0.895448,0.906291, 0.004700, 0.026323, 0.863592,0.993791,0.014476,0.021462,0.895286
13100,0.997583, 0.011126, 0.014319, 0.898426,0.908722, 0.002000, 0.107346, 0.847403,0.988341,0.015818,0.017565,0.896573
13150,0.997523, 0.009561, 0.014204, 0.897231,0.910533, 0.002000, 0.097342, 0.824794,0.989705,0.019406,0.020914,0.897648
13200,0.996283, 0.012786, 0.014197, 0.894717,0.909722, 0.100248, 0.002000, 0.889068,0.990794,0.022747,0.019541,0.897513
13250,0.996790, 0.010898, 0.014359, 0.892901,0.909554, 0.071233, 0.059243, 0.825979,0.991350,0.017245,0.024049,0.890881
13300,0.996679, 0.013942, 0.026596, 0.900647,0.850255, 0.052828, 0.064312, 0.737410,0.987014,0.015884,0.023772,0.896178
13350,0.996688, 0.010692, 0.020964, 0.891582,0.965534, 0.002000, 0.118530, 0.830698,0.990444,0.015769,0.025963,0.891900
13400,0.996735, 0.010583, 0.020865, 0.892801,0.938986, 0.144713, 0.092303, 0.852294,0.991363,0.016049,0.023294,0.881855
13450,0.997059, 0.015629, 0.021471, 0.906965,0.898287, 0.078933, 0.116223, 0.807681,0.989960,0.015701,0.023603,0.892289
13500,0.996958, 0.010624, 0.016151, 0.907382,0.931266, 0.099085, 0.089150, 0.885978,0.992444,0.016121,0.019801,0.897558
13550,0.997006, 0.010068, 0.021547, 0.899315,0.900922, 0.002000, 0.079301, 0.861727,0.987396,0.023567,0.026227,0.884999
13600,0.997074, 0.007887, 0.014293, 0.878714,0.920685, 0.030150, 0.061689, 0.733471,0.991776,0.019743,0.020414,0.864000
13650,0.996865, 0.009719, 0.018020, 0.877048,0.897334, 0.071434, 0.056248, 0.834827,0.990852,0.017186,0.024846,0.872153
13700,0.997202, 0.008463, 0.013242, 0.907811,0.916190, 0.030472, 0.092106, 0.844439,0.990358,0.015679,0.024957,0.887246
13750,0.997104, 0.009966, 0.015318, 0.887415,0.853099, 0.027502, 0.055942, 0.791602,0.989708,0.017629,0.019522,0.892280
13800,0.997256, 0.010214, 0.014847, 0.888845,0.905266, 0.055360, 0.067461, 0.968657,0.994227,0.016294,0.017863,0.894763
13850,0.997281, 0.008846, 0.015174, 0.881900,0.932497, 0.002000, 0.110190, 0.817230,0.991179,0.013074,0.017398,0.890804
13900,0.997378, 0.008689, 0.014361, 0.889069,0.917561, 0.097573, 0.076207, 0.846890,0.995157,0.016523,0.027059,0.890315
13950,0.997426, 0.008621, 0.013933, 0.881857,0.949202, 0.112250, 0.124713, 0.963668,0.994139,0.016434,0.018856,0.884698
14000,0.997449, 0.009198, 0.013553, 0.883723,0.915640, 0.131082, 0.048934, 0.970232,0.990133,0.019154,0.021793,0.877947
14050,0.995622, 0.010994, 0.013412, 0.872962,0.862624, 0.112478, 0.094818, 0.941758,0.992603,0.017005,0.016644,0.871279
14100,0.997283, 0.010022, 0.018086, 0.880201,0.928308, 0.078006, 0.144957, 0.900461,0.991932,0.016054,0.021828,0.886558
14150,0.997531, 0.006777, 0.007730, 0.918863,0.904492, 0.005221, 0.096177, 0.898214,0.988452,0.019246,0.018896,0.881121
14200,0.997113, 0.013495, 0.012230, 0.894071,0.907056, 0.055299, 0.055068, 0.937201,0.993822,0.017586,0.015129,0.897793
14250,0.997180, 0.014527, 0.011095, 0.892647,0.901393, 0.002000, 0.002000, 0.880271,0.990249,0.020346,0.016021,0.890102
14300,0.997233, 0.015080, 0.012045, 0.884995,0.897558, 0.020743, 0.073944, 0.927645,0.990571,0.016510,0.017700,0.889845
14350,0.997256, 0.012819, 0.011850, 0.882613,0.932485, 0.048296, 0.112045, 0.944331,0.993041,0.018066,0.018226,0.883337
14400,0.997532, 0.016418, 0.008516, 0.873794,0.938176, 0.099207, 0.068403, 0.927135,0.992683,0.017858,0.015396,0.872541
14450,0.997515, 0.010654, 0.009336, 0.886811,0.900247, 0.108533, 0.070445, 0.945452,0.993379,0.015610,0.012075,0.888581
14500,0.997568, 0.010616, 0.008584, 0.888602,0.898228, 0.002000, 0.039275, 0.976280,0.994372,0.017303,0.014486,0.885877
14550,0.997621, 0.009657, 0.008570, 0.902466,0.897804, 0.002000, 0.037933, 0.804208,0.989444,0.018203,0.018083,0.894218
14600,0.997365, 0.009944, 0.009719, 0.891081,0.988766, 0.011783, 0.008646, 0.912797,0.993285,0.013365,0.013953,0.885541
14650,0.997564, 0.007458, 0.009914, 0.857960,0.899382, 0.080065, 0.090579, 0.842618,0.991388,0.012876,0.015739,0.876981
14700,0.997561, 0.007045, 0.009533, 0.876107,0.898521, 0.072595, 0.108949, 0.809120,0.991778,0.011728,0.013391,0.878938
14750,0.997100, 0.002000, 0.002000, 0.926121,0.919082, 0.071299, 0.096703, 0.787747,0.992532,0.013722,0.014636,0.868336
14800,0.996575, 0.007431, 0.009269, 0.867011,0.953507, 0.104387, 0.028100, 0.998000,0.991291,0.015338,0.011724,0.875057
14850,0.998000, 0.009229, 0.002000, 0.887907,0.898696, 0.085332, 0.102931, 0.871908,0.991106,0.012894,0.016160,0.869970
14900,0.996756, 0.007878, 0.010567, 0.868691,0.940328, 0.050659, 0.110004, 0.788715,0.991728,0.014734,0.014639,0.871583
14950,0.998000, 0.002000, 0.002000, 0.925047,0.909212, 0.015126, 0.114434, 0.869008,0.992927,0.013262,0.019149,0.886030
15000,0.996997, 0.006934, 0.015116, 0.888574,0.912030, 0.002000, 0.087301, 0.823855,0.994312,0.012462,0.018823,0.880315
15050,0.997065, 0.006742, 0.016479, 0.898020,0.923222, 0.025325, 0.069518, 0.774672,0.991251,0.015119,0.028398,0.882152
15100,0.997283, 0.005458, 0.012443, 0.882082,0.957962, 0.066471, 0.112646, 0.818809,0.992622,0.011667,0.026226,0.886343
15150,0.997361, 0.005135, 0.010889, 0.903143,0.903261, 0.002000, 0.052799, 0.982909,0.994489,0.012718,0.016251,0.888162
15200,0.997407, 0.005844, 0.012643, 0.903665,0.879878, 0.002000, 0.097534, 0.942195,0.989757,0.010961,0.016380,0.903037
15250,0.997287, 0.006693, 0.011882, 0.888451,0.913149, 0.048792, 0.100036, 0.807272,0.987354,0.010480,0.020002,0.889516
15300,0.996265, 0.005995, 0.012751, 0.881132,0.936836, 0.035439, 0.106267, 0.933685,0.992934,0.011760,0.021963,0.881526
15350,0.996805, 0.006244, 0.013968, 0.889604,0.934581, 0.077776, 0.088316, 0.979620,0.993895,0.011349,0.017299,0.888323
15400,0.997127, 0.016992, 0.009615, 0.884911,0.903832, 0.002000, 0.104716, 0.934211,0.991680,0.015420,0.016414,0.873795
15450,0.997093, 0.007519, 0.009929, 0.868230,0.952117, 0.096793, 0.196384, 0.799780,0.992105,0.013383,0.019520,0.867249
15500,0.998000, 0.008511, 0.002000, 0.990577,0.927020, 0.002000, 0.054671, 0.946236,0.994975,0.007259,0.016946,0.870818
15550,0.997228, 0.007653, 0.009565, 0.870717,0.918199, 0.002000, 0.012371, 0.898827,0.993033,0.012201,0.015107,0.870640
15600,0.997249, 0.007283, 0.008766, 0.875250,0.939467, 0.086274, 0.084052, 0.988637,0.990142,0.011181,0.012684,0.868165
15650,0.997319, 0.007095, 0.008704, 0.869636,0.943805, 0.082000, 0.130488, 0.834509,0.994311,0.014638,0.015500,0.871604
15700,0.997402, 0.006916, 0.008483, 0.863923,0.921354, 0.088561, 0.055361, 0.855366,0.991315,0.014527,0.009944,0.865961
15750,0.997385, 0.007118, 0.008738, 0.869760,0.899696, 0.002000, 0.098680, 0.786378,0.993614,0.012472,0.017278,0.873666
15800,0.997513, 0.010135, 0.013110, 0.873017,0.934620, 0.031023, 0.043756, 0.801794,0.992363,0.011643,0.014480,0.866549
15850,0.992212, 0.002000, 0.002000, 0.807879,0.907498, 0.002000, 0.051350, 0.965781,0.992758,0.017744,0.016965,0.872071
15900,0.997559, 0.008691, 0.012943, 0.862175,0.930457, 0.086067, 0.006249, 0.763566,0.995986,0.019934,0.018476,0.871382
15950,0.997643, 0.009721, 0.011419, 0.866806,0.898409, 0.002000, 0.099557, 0.700952,0.992781,0.012165,0.020084,0.862194
16000,0.997239, 0.010854, 0.012121, 0.871466,0.886666, 0.006176, 0.002000, 0.797759,0.991393,0.015907,0.018159,0.867014
16050,0.997103, 0.012346, 0.014506, 0.863167,0.943465, 0.089171, 0.083679, 0.877092,0.989555,0.018639,0.023075,0.873715
16100,0.997354, 0.010528, 0.017131, 0.870460,0.889926, 0.067953, 0.135504, 0.965512,0.992613,0.017407,0.025551,0.864625
16150,0.997518, 0.008654, 0.012322, 0.853834,0.898452, 0.002000, 0.107154, 0.767302,0.990423,0.013837,0.022004,0.863351
16200,0.997408, 0.011367, 0.014585, 0.863255,0.939971, 0.040424, 0.085116, 0.796635,0.992216,0.015832,0.024337,0.858489
16250,0.997492, 0.010803, 0.012785, 0.861894,0.912219, 0.051539, 0.083129, 0.931371,0.991512,0.015554,0.016877,0.860754
16300,0.998000, 0.019747, 0.002000, 0.939184,0.904238, 0.002000, 0.094832, 0.921223,0.992631,0.012379,0.016800,0.860138
16350,0.997541, 0.011173, 0.011823, 0.857827,0.922249, 0.002000, 0.089120, 0.940570,0.990531,0.014076,0.015256,0.862664
16400,0.997542, 0.011453, 0.011782, 0.858156,0.941535, 0.023972, 0.110774, 0.847681,0.992779,0.019190,0.017668,0.865770
16450,0.998000, 0.002000, 0.002000, 0.921320,0.911876, 0.106323, 0.089991, 0.784769,0.994448,0.016834,0.015729,0.866802
16500,0.997646, 0.011783, 0.012166, 0.867460,0.918675, 0.011834, 0.194320, 0.792972,0.989227,0.020735,0.028314,0.855533
16550,0.997711, 0.013944, 0.010770, 0.858470,0.916872, 0.002000, 0.143774, 0.920736,0.990671,0.016335,0.020727,0.861648
16600,0.983312, 0.019325, 0.007055, 0.923865,0.920987, 0.002475, 0.107349, 0.848839,0.991163,0.016167,0.018327,0.875215
16650,0.970980, 0.002000, 0.002000, 0.998000,0.903247, 0.106180, 0.025418, 0.968171,0.993150,0.018212,0.014734,0.892145
16700,0.997224, 0.009687, 0.011517, 0.898283,0.929881, 0.037317, 0.029675, 0.865272,0.992947,0.014612,0.014132,0.892976
16750,0.997375, 0.013160, 0.016297, 0.880987,0.916701, 0.054235, 0.002000, 0.929256,0.991055,0.013784,0.019233,0.896248
16800,0.997374, 0.010293, 0.013531, 0.892351,0.910175, 0.002000, 0.131000, 0.841308,0.990179,0.016722,0.020579,0.889369
16850,0.997614, 0.019910, 0.013209, 0.903239,0.931105, 0.002000, 0.062784, 0.820194,0.989292,0.017708,0.021470,0.895854
16900,0.997433, 0.013815, 0.013271, 0.886693,0.927353, 0.078010, 0.134161, 0.746246,0.985511,0.020438,0.025690,0.879004
16950,0.997365, 0.013073, 0.014357, 0.893270,0.932725, 0.017439, 0.002000, 0.877646,0.992485,0.014387,0.022139,0.888649
17000,0.997157, 0.007905, 0.018637, 0.888677,0.922157, 0.002000, 0.046961, 0.806010,0.994235,0.014084,0.020231,0.893041
17050,0.996989, 0.008248, 0.017849, 0.899069,0.845751, 0.098347, 0.043802, 0.782874,0.991512,0.012590,0.025313,0.902347
17100,0.996520, 0.009835, 0.015815, 0.892010,0.904631, 0.012476, 0.181502, 0.768007,0.991078,0.016219,0.030472,0.884147
17150,0.996297, 0.008995, 0.016592, 0.900513,0.950459, 0.086313, 0.058247, 0.835224,0.991343,0.016732,0.021873,0.896809
17200,0.998000, 0.002000, 0.002000, 0.883466,0.942058, 0.002000, 0.074336, 0.853852,0.992313,0.015906,0.023582,0.886243
17250,0.995860, 0.009429, 0.018920, 0.890043,0.906320, 0.097860, 0.117072, 0.998642,0.989547,0.020201,0.023793,0.874841
17300,0.996429, 0.008524, 0.021017, 0.881282,0.915892, 0.046620, 0.041782, 0.875997,0.991001,0.015199,0.021065,0.876102
17350,0.996771, 0.007739, 0.014416, 0.863481,0.898534, 0.183675, 0.064685, 0.980670,0.991337,0.015513,0.020389,0.883023
17400,0.996183, 0.010141, 0.018311, 0.884190,0.902827, 0.089840, 0.002000, 0.965188,0.990111,0.021758,0.022775,0.878025
17450,0.996440, 0.010364, 0.018363, 0.882844,0.897245, 0.001167, 0.021159, 0.831950,0.991362,0.014116,0.018043,0.884307
17500,0.996097, 0.011530, 0.017181, 0.885154,0.908055, 0.032983, 0.090410, 0.910720,0.986681,0.016492,0.027369,0.886330
17550,0.998000, 0.039591, 0.002000, 0.973755,0.914430, 0.036985, 0.085557, 0.974311,0.991690,0.015077,0.021994,0.898903
17600,0.996449, 0.010517, 0.017203, 0.888279,0.927347, 0.002000, 0.110435, 0.861723,0.993331,0.015903,0.021485,0.901166
17650,0.994079, 0.010049, 0.014340, 0.900407,0.898628, 0.176436, 0.010890, 0.868609,0.984459,0.020493,0.024805,0.896753
17700,0.995724, 0.009252, 0.014069, 0.894523,0.889684, 0.091630, 0.055954, 0.998000,0.985912,0.018713,0.019865,0.887076
17750,0.995027, 0.007879, 0.016998, 0.881246,0.852197, 0.023705, 0.090307, 0.844224,0.987917,0.016721,0.020897,0.885236
17800,0.998000, 0.002000, 0.002000, 0.870564,0.903874, 0.002000, 0.076479, 0.854742,0.988081,0.015241,0.017935,0.882698
17850,0.995182, 0.009840, 0.017572, 0.885651,0.941470, 0.002000, 0.092741, 0.882570,0.990070,0.016845,0.018871,0.885836
17900,0.995511, 0.010696, 0.014844, 0.898660,0.906381, 0.002000, 0.102857, 0.870685,0.990002,0.014564,0.030073,0.888977
17950,0.995252, 0.010690, 0.016432, 0.894971,0.864379, 0.077222, 0.002000, 0.868808,0.991127,0.015763,0.019685,0.889343
18000,0.996384, 0.008879, 0.012628, 0.912921,0.943521, 0.130483, 0.053214, 0.855375,0.989041,0.015493,0.018028,0.900420
18050,0.995851, 0.012536, 0.017074, 0.890429,0.955578, 0.094218, 0.123000, 0.897126,0.991817,0.016511,0.018018,0.895724
18100,0.998000, 0.023883, 0.002000, 0.859749,0.925430, 0.061339, 0.002000, 0.799940,0.991963,0.011226,0.012416,0.889062
18150,0.996249, 0.008420, 0.014154, 0.892589,0.903070, 0.097229, 0.030919, 0.860740,0.986670,0.011047,0.017667,0.893344
18200,0.996525, 0.011252, 0.013751, 0.891830,0.924108, 0.016558, 0.108918, 0.966051,0.987122,0.017211,0.016906,0.897728
18250,0.996830, 0.012095, 0.017186, 0.890913,0.928699, 0.002000, 0.130334, 0.982140,0.986243,0.022350,0.025079,0.894443
18300,0.997035, 0.012010, 0.016422, 0.883088,0.937083, 0.039988, 0.058842, 0.915689,0.993137,0.020927,0.020237,0.877793
18350,0.997128, 0.011723, 0.014845, 0.873668,0.930875, 0.002000, 0.113838, 0.918949,0.990928,0.017722,0.020150,0.877317
18400,0.997083, 0.012003, 0.014752, 0.874325,0.921893, 0.002000, 0.111779, 0.899338,0.990184,0.014984,0.020009,0.869054
18450,0.996876, 0.011143, 0.013331, 0.873111,0.925042, 0.136800, 0.137580, 0.858216,0.990285,0.018814,0.018855,0.871020
18500,0.996895, 0.010114, 0.012316, 0.850460,0.909956, 0.108955, 0.052837, 0.830691,0.991379,0.017060,0.020766,0.847328
18550,0.996933, 0.010047, 0.012072, 0.848598,0.920457, 0.003322, 0.002000, 0.561817,0.992833,0.017029,0.018286,0.840006
18600,0.997022, 0.010804, 0.011915, 0.849038,0.906466, 0.002000, 0.073885, 0.824286,0.991723,0.019707,0.018260,0.850559
18650,0.997284, 0.011741, 0.012940, 0.873231,0.983867, 0.100019, 0.156079, 0.860609,0.993984,0.016512,0.014990,0.869910
18700,0.998000, 0.002000, 0.058301, 0.998000,0.998000, 0.083008, 0.098101, 0.899167,0.991420,0.019582,0.015550,0.867962
18750,0.997385, 0.012502, 0.011289, 0.873309,0.947954, 0.030328, 0.105603, 0.859521,0.993526,0.015230,0.020330,0.876328
18800,0.988037, 0.002000, 0.002000, 0.903478,0.926238, 0.096195, 0.051316, 0.924381,0.992858,0.015473,0.018221,0.874283
18850,0.996783, 0.013395, 0.014111, 0.882738,0.901000, 0.058230, 0.151820, 0.847547,0.992778,0.017769,0.020284,0.880515
18900,0.997078, 0.014465, 0.015926, 0.877525,0.910354, 0.085030, 0.080425, 0.857474,0.988395,0.019719,0.022742,0.882305
18950,0.961264, 0.006621, 0.009921, 0.881037,0.914974, 0.098788, 0.107626, 0.957358,0.987020,0.016883,0.022971,0.902845
19000,0.997174, 0.010220, 0.016559, 0.893063,0.932066, 0.104593, 0.120101, 0.834002,0.987541,0.022185,0.024961,0.897999
19050,0.995681, 0.012107, 0.011911, 0.880350,0.934292, 0.106181, 0.103554, 0.828222,0.994065,0.015847,0.022702,0.904487
19100,0.995968, 0.010435, 0.014089, 0.888909,0.930984, 0.020965, 0.080964, 0.953590,0.991019,0.011725,0.020218,0.902369
19150,0.996345, 0.016169, 0.013415, 0.904329,0.948851, 0.068370, 0.068845, 0.819771,0.987761,0.016202,0.022664,0.893963
19200,0.995584, 0.011790, 0.011614, 0.896488,0.908208, 0.030895, 0.099770, 0.903505,0.989194,0.021064,0.023254,0.892023
19250,0.995367, 0.011146, 0.012906, 0.893434,0.902486, 0.093410, 0.092362, 0.998000,0.988761,0.019587,0.018460,0.890550
19300,0.995622, 0.013490, 0.013424, 0.896431,0.902500, 0.063788, 0.091104, 0.913393,0.987483,0.018729,0.019556,0.892173
19350,0.995995, 0.015658, 0.014433, 0.894079,0.878191, 0.118339, 0.100237, 0.998000,0.988571,0.017662,0.023377,0.893833
19400,0.996385, 0.008961, 0.010893, 0.872662,0.913803, 0.165294, 0.088215, 0.887626,0.991473,0.016617,0.015281,0.888003
19450,0.996557, 0.009899, 0.014146, 0.889681,0.956054, 0.071363, 0.227612, 0.804561,0.986855,0.015829,0.020421,0.893289
19500,0.996900, 0.008841, 0.010127, 0.899758,0.910357, 0.038784, 0.050893, 0.881519,0.991891,0.018605,0.015753,0.895151
19550,0.996891, 0.010407, 0.009575, 0.898352,0.911712, 0.002000, 0.018703, 0.791809,0.991084,0.012298,0.016056,0.894415
19600,0.997080, 0.009362, 0.009881, 0.898366,0.947957, 0.116584, 0.098385, 0.918568,0.989787,0.019057,0.023135,0.905935
19650,0.998000, 0.010777, 0.002000, 0.951540,0.929569, 0.002000, 0.160068, 0.737710,0.989332,0.014470,0.023451,0.902620
19700,0.996982, 0.010225, 0.013723, 0.900699,0.910292, 0.108819, 0.002000, 0.810930,0.991613,0.015510,0.017738,0.890823
19750,0.998000, 0.106640, 0.002000, 0.840530,0.901586, 0.099254, 0.044503, 0.796650,0.990582,0.022840,0.021265,0.896096
19800,0.997113, 0.009877, 0.014126, 0.899387,0.967309, 0.002000, 0.115031, 0.998000,0.993086,0.016053,0.018232,0.900757
19850,0.997332, 0.017778, 0.013230, 0.916514,0.928780, 0.092970, 0.107947, 0.885423,0.990053,0.019544,0.020329,0.893050
19900,0.996754, 0.009087, 0.013775, 0.899562,0.937009, 0.002000, 0.102406, 0.816658,0.992050,0.016139,0.020793,0.889404
19950,0.996991, 0.008681, 0.012626, 0.885939,0.903135, 0.002000, 0.066973, 0.883500,0.993986,0.016190,0.019502,0.882839
19999,0.996995, 0.008500, 0.013948, 0.884437,0.898789, 0.002000, 0.147253, 0.918962,0.988978,0.011151,0.016286,0.889941
